,Unnamed: 0,target_id,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,epoch,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,sky_coord.ra,sky_coord.dec,label,catalog,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,raerr1,raerr2,rasymerr,decstr,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date,tce_plnt_num,tce_rogue_flag,tce_period_err,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
1580,2159,11253827,K02672.02,Kepler-396 b,296.13281,0.0,19h44m31.87s,48.977402,0.0,+48d58m38.6s,12.429,,11.862,,11.703,,11.646,,10.672,0.021,10.356,0.018,10.285,0.017,11.921,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2.0,32.0,22.794655,78.22098,0.4385,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,Mandel and Agol (2002 ApJ 580 171),34.1,,,162.50532,0.00334,-0.00334,0.0,,,,,,3.32,0.42,-0.27,0.2336,,,0.643,0.246,-0.42,4.726,0.11,-0.11,,,,1120.1,37.1,-37.1,42.9923284,0.0001741,-0.0001741,0.032127,0.004906,-0.001838,56.1,18.9,-18.9,89.34,,,496.0,,,5593.0,111.0,-111.0,4.45,0.068,-0.102,0.02,0.15,-0.15,0.945,0.122,-0.075,0.918,0.063,-0.051,,,,q1_q17_dr25_stellar,0.474,19.7421871,1.7e-06,48.977362,1.7e-05,-0.032,0.059,-0.135,0.061,6.6e-05,7.6e-05,5e-06,8.9e-05,0.1,0.099,-0.12,0.13,0.154,0.097,0.16,0.1,-0.22,0.14,0.27,0.11,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011253/011253827/dv/kplr011253827-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454995.505,0.00334,-0.00334,011/011253/011253827/dv/kplr011253827-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,14.33,5.44,-3.12,1.80643,1.82474,-1.28826,LS+MCMC,1.0,296.13281,48.977402,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,17153,178709444,,,166.074742,,,-47.821496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459329.505631,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4716808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.074742,-47.821496,1,TOI,762.01,TOI-762.01,762.0,178709444.01,1.0,CP,13.6615,0.007,-0.007,1.0,0.0,11h04m17.94s,,,0.0,-47d49m17.39s,,,0.0,-159.157,0.07,-0.07,1.0,0.0,-24.515,0.067,-0.067,1.0,0.0,0.000832,-0.000832,1.0,0.0,3.3e-06,-3.3e-06,1.0,0.0,1.3816978,0.044831,-0.044831,1.0,0.0,30624.6434599,808.0704,-808.0704,1.0,0.0,8.027234,0.2994931,-0.2994931,1.0,0.0,17.001217,,,0.0,0.0,517.8926558,,,0.0,0.0,98.4458,0.4309,-0.4309,1.0,0.0,3399.0,102.0,-102.0,1.0,0.0,4.91468,0.484981,-0.484981,1.0,0.0,0.426785,0.0130268,-0.0130268,1.0,0.0,,2019-06-11 20:03:40,2025-04-21 12:03:49,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
1582,10031,395142888,,,335.300845,,,59.560814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460422.958913,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9173816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.300845,59.560814,0,TOI,1362.01,TOI-1362.01,1362.0,395142888.01,1.0,PC,9.7736,0.032,-0.032,1.0,0.0,22h21m12.2s,,,0.0,+59d33m38.93s,,,0.0,-1.229,0.065,-0.065,1.0,0.0,-1.765,0.063,-0.063,1.0,0.0,0.002618,-0.002618,1.0,0.0,5e-06,-5e-06,1.0,0.0,1.466,0.208,-0.208,1.0,0.0,664.0,40.4459,-40.4459,1.0,0.0,17.5081,,,1.0,0.0,1941.36,,,0.0,0.0,1849.0,,,0.0,0.0,975.533,39.1355,-39.1355,1.0,0.0,8129.0,122.0,-122.0,1.0,0.0,,,,1.0,0.0,7.39,,,1.0,0.0,,2019-10-30 21:47:36,2024-11-15 16:02:02,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
1583,4486,7133294,K04473.01,Kepler-1607 b,296.05984,0.0,19h44m14.36s,42.65604,0.0,+42d39m21.7s,14.44,,13.855,,13.665,,13.557,,12.592,0.024,12.271,0.02,12.218,0.021,13.897,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1.0,99.0,3.6048357,9.935193,0.2806,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3719,Mandel and Agol (2002 ApJ 580 171),14.7,,,132.2552,0.0119,-0.0119,0.0,,,,,,1.25,0.36,-0.44,0.1075,,,0.617,0.001,-0.502,8.331,0.345,-0.345,,,,75.0,5.9,-5.9,13.6471211,0.0001843,-0.0001843,0.008279,0.002634,-0.000441,10.01,5.0,-5.0,86.47,,,913.0,,,5771.0,155.0,-155.0,4.106,0.378,-0.162,-0.3,0.3,-0.25,1.382,0.396,-0.484,0.89,0.12,-0.09,,,,q1_q17_dr25_stellar,0.0,19.73729,2.4e-05,42.65531,0.00029,-1.36,0.95,-2.6,1.0,9e-05,6.5e-05,0.000183,7.2e-05,1.7,0.43,-0.73,0.32,1.85,0.42,1.91,0.41,-0.65,0.31,2.02,0.43,CENT_UNRESOLVED_OFFSET,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007133/007133294/dv/kplr007133294-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.255,0.0119,-0.0119,007/007133/007133294/dv/kplr007133294-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,164.06,137.87,-101.94,0.10188,0.10093,-0.09607,LS+MCMC,0.334,296.05984,42.65604,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,47038,10666592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.67,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,-1.0,-1.0,0.1,-1.0,3.0,-1.0,93.59,-1.0,-1.0,1.895,-1.0,784.0,-1.0,89.51,-1.0,6440.0,89.0,4.02,0.03,1.952,0.11
1585,2795,12416661,K03122.01,Kepler-1434 b,295.53839,0.0,19h42m09.21s,51.202961,0.0,+51d12m10.7s,12.411,,12.042,,11.947,,11.93,,11.067,0.021,10.865,0.017,10.819,0.017,12.086,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1.0,166.0,4.0617824,10.719411,0.7968,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,Mandel and Agol (2002 ApJ 580 171),14.9,,,134.9588,0.0098,-0.0098,0.0,,,,,,1.28,0.24,-0.33,0.0894,,,0.035,0.399,-0.035,5.382,0.233,-0.233,,,,38.3,3.0,-3.0,8.05337912,9.396e-05,-9.396e-05,0.005669,0.000285,-0.000247,11.5,3.2,-3.2,89.82,,,1320.0,,,6231.0,125.0,-125.0,3.976,0.18,-0.105,0.24,0.15,-0.15,2.062,0.394,-0.525,1.466,0.133,-0.199,,,,q1_q17_dr25_stellar,0.206,19.70256,2.8e-05,51.20264,0.00032,0.03,0.94,-1.1,1.2,2e-06,3.3e-05,4e-05,4.1e-05,-0.11,0.46,-0.71,0.62,0.71,0.66,-0.02,0.48,-0.57,0.6,0.57,0.61,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,012/012416/012416661/dv/kplr012416661-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.959,0.0098,-0.0098,012/012416/012416661/dv/kplr012416661-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,717.7,384.66,-349.99,0.44407,0.25016,-0.14843,LS+MCMC,0.999,295.53839,51.202961,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,27986,6521542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.676,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,-1.0,-1.0,0.1,-1.0,3.5,-1.0,378100.0,0.0,-1.0,50.63,-1.0,1510.0,-1.0,1222.63,-1.0,6153.0,203.0,4.41,0.2,1.0,0.28
1587,3350,2571238,K00084.01,Kepler-19 b,290.42081,0.0,19h21m40.99s,37.851799,0.0,+37d51m06.5s,12.376,,11.851,,11.694,,11.612,,10.719,0.02,10.375,0.016,10.318,0.019,11.898,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1.0,144.0,25.726345,223.70905,0.5749,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,Mandel and Agol (2002 ApJ 580 171),251.9,,,135.9945,0.00034,-0.00034,0.0,,,,,,2.1,0.26,-0.1,0.0835,,,0.004,0.34,-0.004,3.3649,0.0145,-0.0145,,,,691.7,3.2,-3.2,9.286964466,3.831e-06,-3.831e-06,0.023784,0.000354,-0.000106,21.594,0.55,-0.55,89.99,,,762.0,,,5546.0,100.0,-111.0,4.575,0.018,-0.102,-0.14,0.15,-0.15,0.81,0.099,-0.04,0.907,0.038,-0.076,,,,q1_q17_dr25_stellar,0.665,19.3613955,1.2e-06,37.851719,1.9e-05,0.319,0.053,-0.291,0.07,1.6e-05,3.7e-05,-1.7e-05,4.9e-05,-0.05,0.14,0.05,0.14,0.07,0.15,0.24,0.13,-0.26,0.14,0.35,0.14,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,002/002571/002571238/dv/kplr002571238-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.995,0.00034,-0.00034,002/002571/002571238/dv/kplr002571238-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,79.68,28.1,-13.27,2.20846,0.0563,-0.37694,LS+MCMC,1.0,290.42081,37.851799,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,2146,5339567,K02440.01,Kepler-1240 b,282.99973,0.0,18h51m59.94s,40.557449,0.0,+40d33m26.8s,14.512,,13.935,,13.762,,13.685,,12.759,0.027,12.414,0.031,12.361,0.029,13.987,,cumulative,Done,11110111011101110000000000000000,CONFIRMED,CANDIDATE,1.0,214.0,3.5253444,14.634054,0.2298,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,Mandel and Agol (2002 ApJ 580 171),17.1,,,134.01501,0.00401,-0.00401,0.0,,,,,,1.32,0.2,-0.18,0.0557,,,0.176,0.289,-0.176,2.296,0.138,-0.138,,,,143.8,9.9,-9.9,4.86638504,2.421e-05,-2.421e-05,0.010894,0.000523,-0.000546,16.13,3.0,-3.0,89.38,,,1121.0,,,5688.0,77.0,-77.0,4.333,0.132,-0.108,0.1,0.15,-0.15,1.111,0.169,-0.154,0.969,0.071,-0.05,,,,q1_q17_dr25_stellar,0.932,18.866644,2e-05,40.55738,0.00025,-0.14,0.84,-0.25,0.92,-1e-05,0.00012,3e-05,0.00013,0.19,0.24,-0.46,0.38,0.5,0.39,0.22,0.26,-0.45,0.3,0.5,0.33,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005339/005339567/dv/kplr005339567-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.015,0.00401,-0.00401,005/005339/005339567/dv/kplr005339567-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,372.7,149.35,-110.83,3.35225,0.61764,-1.4549,LS+MCMC,0.984,282.99973,40.557449,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,25947,5428088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.407,,,,,,,,,,,,,,,,,,,,,,,,,,,566.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.00879065,0.0112374,0.5804,1.488,8.205,1.421,1902.0,330.5,8.786,2.05,0.6876,107.0,3.44,0.03,0.0,3671.0,80.0,4.8,0.04,0.454,0.044
1590,18859,3859628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.376,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.10355e-05,0.00332741,0.942,0.01474,3.987,0.1984,845.7,29.89,33.73,3.311,0.4573,858.0,43.4,128.2,25.92,5705.0,76.0,4.5,0.11,0.905,0.121
1591,1450,6774880,K02062.01,Kepler-1077 b,291.03363,0.0,19h24m08.07s,42.26786,0.0,+42d16m04.3s,15.47,,14.959,,14.795,,14.754,,13.83,0.024,13.481,0.022,13.496,0.035,14.998,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1.0,37.0,6.970502,24.68519,0.2771,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,Mandel and Agol (2002 ApJ 580 171),28.8,,,134.19046,0.00343,-0.00343,0.0,,,,,,2.75,0.93,-0.29,0.2101,,,0.88,0.029,-0.643,4.4408,0.0987,-0.0987,,,,599.4,23.8,-23.8,34.3511339,0.0001512,-0.0001512,0.026053,0.001076,-0.003602,31.2,14.7,-14.7,88.39,,,576.0,,,6091.0,169.0,-211.0,4.487,0.054,-0.216,-0.14,0.3,-0.3,0.967,0.325,-0.101,1.045,0.14,-0.14,,,,q1_q17_dr25_stellar,0.438,19.402231,1.3e-05,42.26798,0.00014,-0.42,0.53,0.44,0.49,0.00016,0.0003,-0.00017,0.00028,-0.14,0.14,-0.06,0.15,0.16,0.14,-0.11,0.14,-0.05,0.15,0.12,0.14,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006774/006774880/dv/kplr006774880-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.19,0.00343,-0.00343,006/006774/006774880/dv/kplr006774880-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,26.1,25.87,-7.92,0.48802,3.22324,-0.20138,LS+MCMC,1.0,291.03363,42.26786,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,44670,10468885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.078,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,5.17013e-06,0.000852455,0.4607,3.145,1.132,0.068,213.9,14.79,21.34,1.18,0.6289,1700.0,92.2,1990.19,430.84,5178.0,155.0,4.58,0.1,0.797,0.107
1593,28622,6543893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.014,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.90638e-05,0.00380037,0.8997,0.3316,2.413,0.7142,388.8,33.03,13.34,4.19,1.611,1360.0,109.0,802.56,258.4,6068.0,82.0,4.04,0.18,1.797,0.406
1594,3071,9146018,K00584.01,Kepler-192 b,287.91791,0.0,19h11m40.30s,45.592869,0.0,+45d35m34.3s,14.663,,14.064,,13.899,,13.814,,12.892,0.021,12.512,0.022,12.427,0.021,14.129,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3.0,134.0,11.500258,76.79727,0.8037,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,Mandel and Agol (2002 ApJ 580 171),97.3,,,175.68671,0.000912,-0.000912,0.0,,,,,,2.76,0.38,-0.23,0.0888,,,0.625,0.052,-0.452,3.8428,0.0379,-0.0379,,,,725.5,8.0,-8.0,9.9267215,1.163e-05,-1.163e-05,0.025697,0.002134,-0.001262,16.08,6.6,-6.6,87.77,,,803.0,,,5475.0,109.0,-109.0,4.43,0.081,-0.108,0.24,0.15,-0.15,0.982,0.137,-0.08,0.947,0.056,-0.046,,,,q1_q17_dr25_stellar,0.008,19.1945382,3.8e-06,45.592863,3.6e-05,0.39,0.14,-0.03,0.13,-0.00025,0.0001,2.5e-05,9.6e-05,0.11,0.11,0.09,0.16,0.136,0.097,0.15,0.11,0.18,0.16,0.24,0.11,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009146/009146018/dv/kplr009146018-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455008.687,0.000912,-0.000912,009/009146/009146018/dv/kplr009146018-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,98.34,39.83,-21.78,0.79747,0.65611,-0.15095,LS+MCMC,1.0,287.91791,45.592869,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,17011,196351790,,,14.410856,,,47.522036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460613.499772,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2026423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.410856,47.522036,0,TOI,7455.01,TOI-7455.01,7455.0,196351790.01,1.0,PC,13.3063,0.007,-0.007,1.0,0.0,00h57m38.61s,,,0.0,+47d31m19.33s,,,0.0,3.644,0.049,-0.049,1.0,0.0,-4.036,0.046,-0.046,1.0,0.0,0.004529,-0.004529,1.0,0.0,9.95e-05,-9.95e-05,1.0,0.0,3.137,0.439,-0.439,1.0,0.0,9621.0,648.906,-648.906,1.0,0.0,11.0102,,,1.0,0.0,33.0714,,,0.0,0.0,668.0,,,0.0,0.0,652.102,17.0775,-17.0775,1.0,0.0,5443.0,122.0,-122.0,1.0,0.0,4.28,,,1.0,0.0,1.17,,,1.0,0.0,,2025-05-01 20:33:15,2025-05-02 12:03:25,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
1596,41014,9490653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.852,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,7.79554e-06,0.00202613,0.9017,0.6424,1.888,0.6379,122.1,11.82,13.82,1.223,0.8187,1670.0,143.0,1856.7,635.67,5746.0,172.0,4.43,0.17,0.931,0.248
1597,42783,9899193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.381,,,,,,,,,,,,,,,,,,,,,,,,,,,274.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.00500689,0.0122185,0.9111,0.04348,12.03,0.7711,476.2,81.43,6.396,4.316,1.222,406.0,42.1,6.42,2.66,6600.0,181.0,4.05,0.23,1.681,0.444
