kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
8823426,1,0,1.506470,3.287350000e-06,133.004,9.199580000e-04,9.1530000e-01,6.2890000e-02,2.6460,2.2280000e-01,4.0660000e+02,1.4630e+01,3.6850000e+01,1.1470000e+00,1.2360000e-01,8.01e+02,2.150000e+01,97.56,10.48,3755.00,66.00,4.77,0.04,0.473,0.035
8823658,1,0,384.756000,6.302620000e-03,162.642,1.459310000e-02,3.6500000e-01,1.1690000e+01,2.6210,1.9490000e+00,4.9160000e+03,9.5090e+02,1.2280000e+01,7.0870000e+00,8.5500000e+00,2.51e+02,2.470000e+01,0.93,0.37,5788.00,203.00,4.44,0.20,1.005,0.300
8836388,1,0,443.499000,2.012090000e-02,377.854,2.643400000e-02,8.6220000e-01,1.2900000e-01,8.4270,1.5710000e+00,3.6490000e+03,1.1000e+03,1.0410000e+01,2.3220000e+00,5.8360000e-01,1.00e+02,4.000000e+00,0.02,0.00,3497.00,69.00,4.92,0.06,0.334,0.052
8836388,2,0,523.213000,7.110740000e-03,333.344,9.010710000e-03,9.5670000e-03,9.3030000e+02,4.3250,3.5270000e+00,2.4910000e+03,4.4360e+02,8.3090000e+00,1.6520000e+00,3.2340000e+00,9.47e+01,3.780000e+00,0.02,0.00,3497.00,69.00,4.92,0.06,0.334,0.052
8836388,3,0,551.839000,6.030810000e-03,335.812,8.730280000e-03,2.1140000e-01,6.6990000e+00,8.4960,1.3280000e+00,2.7830000e+03,3.8740e+02,8.2580000e+00,1.7540000e+00,6.6140000e-01,9.31e+01,3.710000e+00,0.02,0.00,3497.00,69.00,4.92,0.06,0.334,0.052
8836888,1,0,7.103990,2.236330000e-05,136.330,2.274950000e-03,8.7850000e-01,5.9670000e-01,1.6020,5.4060000e-01,3.6150000e+02,2.5240e+01,1.6450000e+01,1.7650000e+00,9.7650000e-01,8.18e+02,5.670000e+01,105.99,29.37,5488.00,166.00,4.58,0.14,0.789,0.164
8846809,1,0,558.175000,3.115030000e-02,450.793,3.149170000e-02,8.9280000e-01,2.4740000e-01,7.9450,2.5920000e-01,2.2760000e+01,5.0960e+00,5.3620000e+00,1.6930000e+00,8.2800000e-01,4.73e+02,8.540000e+01,11.83,8.54,7846.00,326.00,3.74,0.42,3.066,1.334
8846809,2,1,582.769000,1.061070000e-02,362.278,1.566470000e-02,6.9410000e-01,4.1130000e-01,29.0400,6.2780000e-01,7.1750000e+01,1.0050e+01,7.6160000e+00,2.7770000e+00,1.2570000e+00,4.66e+02,8.420000e+01,11.17,8.06,7846.00,326.00,3.74,0.42,3.066,1.334
8846823,1,0,0.596241,7.395570000e-06,131.679,4.436230000e-03,5.7530000e-01,2.2480000e+00,7.1550,8.8750000e-05,1.5940000e+01,1.2530e+00,1.5790000e+01,6.4110000e-01,4.3650000e-01,2.74e+03,7.130000e+02,13303.76,13858.00,5676.00,169.00,3.97,0.63,1.546,0.854
8678457,4,0,398.102000,8.402190000e-03,465.899,1.077880000e-02,9.2410000e-01,4.2340000e-02,7.4540,6.9450000e-01,6.6710000e+02,1.3300e+02,7.2110000e+00,6.1100000e+00,4.1410000e+00,3.44e+02,1.270000e+02,3.32,4.91,5518.00,197.00,3.75,0.92,1.956,1.304
8678457,5,0,629.542000,5.281420000e-03,312.369,6.972650000e-03,8.5690000e-01,5.6620000e-01,4.2040,1.3600000e+00,6.3700000e+02,1.2690e+02,6.6800000e+00,5.6340000e+00,4.3780000e+00,2.95e+02,1.090000e+02,1.80,2.67,5518.00,197.00,3.75,0.92,1.956,1.304
8678457,6,0,566.800000,-1.000000000e+00,329.161,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,5.0000,-1.0000000e+00,5.5040000e+02,-1.0000e+00,-1.0000000e+00,4.5760000e+00,-1.0000000e+00,3.06e+02,-1.000000e+00,2.07,-1.00,5518.00,197.00,3.75,0.92,1.956,1.304
8678484,1,1,392.753000,3.257780000e-02,344.233,7.036680000e-02,9.9850000e-01,2.5550000e-01,23.6900,2.9180000e+00,1.1930000e+03,2.4150e+02,7.8510000e+00,5.5870000e+00,1.5730000e+01,2.18e+02,1.680000e+01,0.54,0.16,5475.00,180.00,4.56,0.15,0.834,0.187
8686975,3,0,100.936000,2.232300000e-03,176.192,1.812080000e-02,9.9930000e-01,1.8610000e-01,4.5610,1.0780000e+00,4.5270000e+02,1.0320e+02,6.2110000e+00,1.1700000e+01,4.1320000e+01,7.78e+02,1.230000e+02,86.67,54.71,7516.00,313.00,3.80,0.35,2.935,1.236
8686975,4,0,31.445600,4.854640000e-04,146.645,1.385290000e-02,9.7760000e-01,1.1510000e-02,3.9730,5.4190000e-01,2.9320000e+02,4.7010e+01,8.7120000e+00,6.5070000e+00,2.8240000e+00,1.15e+03,1.810000e+02,410.36,259.06,7516.00,313.00,3.80,0.35,2.935,1.236
8686975,5,0,50.669100,1.404880000e-03,176.299,2.611460000e-02,8.9470000e-01,2.2950000e+00,2.3540,2.5650000e+00,1.1530000e+02,4.9830e+01,2.8480000e+00,3.6420000e+00,6.0240000e+00,9.79e+02,1.550000e+02,217.23,137.14,7516.00,313.00,3.80,0.35,2.935,1.236
8686975,6,0,94.233900,1.215170000e-03,157.281,1.174310000e-02,9.9980000e-01,2.7700000e-01,3.6130,5.7950000e-01,5.2860000e+02,2.7240e+02,7.2930000e+00,1.2720000e+01,5.8130000e+01,7.96e+02,1.260000e+02,94.98,59.96,7516.00,313.00,3.80,0.35,2.935,1.236
8695402,7,0,391.555000,-1.000000000e+00,471.559,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,3.5000,-1.0000000e+00,4.6220000e+02,-1.0000e+00,-1.0000000e+00,3.7750000e+00,-1.0000000e+00,3.32e+02,-1.000000e+00,2.88,-1.00,5889.00,193.00,3.98,0.41,1.765,0.747
8695628,1,0,1.265130,1.980260000e-05,132.051,9.631640000e-03,7.8760000e-03,5.5940000e+02,12.6200,2.1230000e+00,6.7650000e+01,5.8070e+00,1.6040000e+01,2.0050000e+00,1.7120000e+00,2.87e+03,3.880000e+02,16059.42,8692.43,6911.00,291.00,3.90,0.30,2.417,0.842
8695779,1,0,10.238900,2.649470000e-06,132.723,2.104620000e-04,9.8210000e-01,9.6350000e-03,3.4490,1.7030000e-02,3.1240000e+03,8.8570e+00,3.7940000e+02,1.6350000e+01,6.7940000e+00,1.19e+03,2.010000e+02,474.65,321.29,6244.00,248.00,3.99,0.39,1.807,0.740
8710207,2,0,3.925860,1.022150000e-01,131.747,1.594180000e+01,5.2150000e-01,5.8210000e+01,25.5500,2.5600000e+02,1.2970000e-02,2.9710e+00,4.1340000e-03,2.7520000e-02,3.1790000e+00,1.82e+03,2.260000e+02,2595.25,1287.54,6343.00,193.00,3.87,0.27,2.339,0.819
8710947,1,0,562.700000,6.207070000e-03,387.917,8.752890000e-03,9.0610000e-01,1.5160000e-01,8.6400,7.4830000e-01,1.0520000e+02,1.2460e+01,1.0300000e+01,5.8900000e+00,3.7530000e+00,5.42e+02,1.460000e+02,20.35,21.96,7360.00,308.00,3.42,0.64,4.919,3.055
8711548,1,0,18.778100,-1.000000000e+00,149.676,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,4.5000,-1.0000000e+00,4.8630000e+05,0.0000e+00,-1.0000000e+00,9.3300000e+01,-1.0000000e+00,1.00e+03,-1.000000e+00,239.07,-1.00,6794.00,284.00,4.10,0.21,1.710,0.503
8711548,2,0,18.778200,7.618580000e-07,142.164,3.475470000e-05,7.4040000e-01,1.2550000e-02,10.5400,1.8940000e-03,2.1310000e+05,4.8110e+01,4.2170000e+03,9.9370000e+01,2.9260000e+01,1.00e+03,1.050000e+02,239.07,99.82,6794.00,284.00,4.10,0.21,1.710,0.503
8719324,5,1,67.160500,3.524230000e-03,152.480,4.403760000e-02,8.2210000e-01,7.0910000e+00,3.0000,3.5320000e+00,1.4000000e+02,5.3460e+01,4.1520000e+00,2.1910000e+00,6.4910000e+00,6.75e+02,7.580000e+01,49.01,22.01,7023.00,312.00,4.10,0.23,1.664,0.506
8719324,6,0,2.046560,-1.000000000e+00,131.845,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,7.5000,-1.0000000e+00,1.7560000e+02,-1.0000e+00,-1.0000000e+00,2.2300000e+00,-1.0000000e+00,2.16e+03,-1.000000e+00,5148.98,-1.00,7023.00,312.00,4.10,0.23,1.664,0.506
8719419,1,0,12.625300,7.994760000e-07,140.061,5.499960000e-05,9.9990000e-01,1.7060000e-02,3.1160,3.4790000e-03,3.7840000e+04,2.4530e+02,6.6740000e+02,6.1510000e+01,2.1410000e+01,1.21e+03,1.620000e+02,514.75,273.82,6878.00,285.00,4.01,0.29,1.844,0.638
8719419,2,0,371.022000,-1.000000000e+00,408.657,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,3.0000,-1.0000000e+00,1.8150000e+03,-1.0000e+00,-1.0000000e+00,7.9450000e+00,-1.0000000e+00,3.94e+02,-1.000000e+00,5.68,-1.00,6878.00,285.00,4.01,0.29,1.844,0.638
8741677,1,0,2.731630,4.107690000e-05,133.920,7.800070000e-03,8.2410000e-01,4.1810000e-01,15.7700,4.6930000e-01,7.3850000e+00,1.4990e+00,4.8770000e+00,3.4940000e-01,1.3610000e-01,1.51e+03,1.570000e+02,1225.38,511.51,6331.00,246.00,4.36,0.21,1.151,0.371
8741677,2,0,2.731090,2.386860000e-05,132.262,1.804490000e-02,4.5140000e-01,3.2710000e+00,18.0000,9.9870000e-01,2.0600000e+01,2.1960e+00,1.3500000e+01,5.3510000e-01,2.5250000e-01,1.51e+03,1.570000e+02,1225.70,511.65,6331.00,246.00,4.36,0.21,1.151,0.371
8741820,1,0,368.455000,2.128220000e-02,235.110,3.633570000e-02,9.7250000e-01,3.5930000e-02,23.7900,2.3860000e+00,8.6110000e+02,1.8870e+02,9.8840000e+00,3.9900000e+00,2.0380000e+00,2.66e+02,2.880000e+01,1.18,0.51,6106.00,220.00,4.46,0.22,0.992,0.329
8742139,1,0,370.031000,1.775330000e-02,231.937,3.090670000e-02,1.0000000e+00,3.7360000e-01,21.3500,5.3840000e+00,1.9780000e+03,2.3220e+03,1.0290000e+01,5.7140000e+00,1.5720000e+01,1.86e+02,7.060000e+00,0.28,0.04,4909.00,145.00,4.63,0.04,0.651,0.064
8748251,1,0,0.996961,5.147830000e-05,132.209,7.520790000e-03,4.9980000e-01,5.3340000e+00,7.3010,3.6870000e-01,6.6720000e+00,4.2740e+00,1.9010000e+00,2.4620000e+00,2.1630000e+00,0.00e+00,-1.000000e+00,0.00,-1.00,7022.00,226.00,3.00,0.61,9.213,5.467
8748251,2,0,75.682100,1.638470000e-02,150.936,2.250160000e-01,6.8810000e-01,6.6520000e+00,18.1300,3.2600000e+00,1.1820000e+02,6.6500e+01,2.1190000e+00,1.0700000e+01,1.7490000e+01,1.32e+03,3.380000e+02,711.78,731.32,7022.00,226.00,3.00,0.61,9.213,5.467
8748251,3,0,20.985600,8.111370000e-04,140.590,2.624170000e-02,6.1810000e-01,1.6100000e+00,18.1100,1.2920000e+00,1.8520000e+02,3.7390e+01,5.7730000e+00,1.3210000e+01,8.8420000e+00,2.02e+03,5.190000e+02,3936.51,4044.55,7022.00,226.00,3.00,0.61,9.213,5.467
8752053,1,0,511.847000,1.838020000e-02,377.162,2.445230000e-02,6.7560000e-01,1.3510000e+00,21.4000,1.9480000e+00,2.2380000e+02,2.9690e+01,7.6520000e+00,1.4150000e+00,6.4120000e-01,2.12e+02,1.710000e+01,0.48,0.16,5713.00,173.00,4.54,0.17,0.893,0.201
8752214,1,0,374.677000,6.177070000e-02,136.109,1.236750000e-01,9.8260000e-01,1.4890000e-01,48.7600,5.2100000e+00,1.9640000e+03,2.4440e+02,9.1870000e+00,6.2650000e+00,8.5540000e+00,2.30e+02,2.000000e+01,0.66,0.23,5626.00,169.00,4.55,0.18,0.859,0.235
8752295,1,0,374.622000,3.075840000e-02,136.487,5.686740000e-02,9.8520000e-01,1.2020000e-01,38.1300,3.1920000e+00,2.0000000e+03,2.0930e+02,1.1610000e+01,6.5070000e+00,7.2840000e+00,2.46e+02,2.010000e+01,0.86,0.28,5955.00,178.00,4.53,0.17,0.883,0.215
8760760,1,0,2.688120,1.660160000e-05,132.672,2.850160000e-03,8.9090000e-01,1.2790000e+00,1.1400,6.0650000e-01,1.2050000e+02,2.2600e+01,7.5870000e+00,9.5210000e-01,1.0650000e+00,1.14e+03,7.170000e+01,392.63,99.17,5636.00,169.00,4.61,0.12,0.734,0.137
8760767,1,0,0.750214,1.007950000e-05,131.736,2.601290000e-03,9.0010000e-01,3.0850000e-01,3.0310,2.2410000e-01,1.7690000e+01,2.3150e+00,9.7610000e+00,1.4810000e+00,6.6380000e-01,3.90e+03,5.210000e+02,54702.39,29223.85,7099.00,234.00,3.72,0.30,3.012,1.121
8760767,2,0,242.383000,-1.000000000e+00,340.454,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,12.0000,-1.0000000e+00,1.0130000e+02,-1.0000e+00,-1.0000000e+00,3.0490000e+00,-1.0000000e+00,5.68e+02,-1.000000e+00,24.67,-1.00,7099.00,234.00,3.72,0.30,3.012,1.121
8760767,3,0,119.455000,7.197050000e-04,135.969,4.482220000e-03,8.4300000e-01,1.4260000e+00,2.1450,7.9610000e-01,2.2810000e+02,3.0400e+01,7.5690000e+00,5.1330000e+00,4.2360000e+00,7.19e+02,9.610000e+01,63.38,33.86,7099.00,234.00,3.72,0.30,3.012,1.121
8774912,4,0,426.394000,7.005980000e-03,135.189,8.884620000e-03,4.9770000e-01,2.1600000e+00,7.7140,1.0990000e+00,1.5820000e+03,4.3230e+02,6.6150000e+00,2.5050000e+01,2.0390000e+01,5.08e+02,9.890000e+01,15.74,12.26,4748.00,143.00,2.79,0.41,6.264,4.091
8774912,5,0,592.800000,1.476040000e-02,275.586,2.022300000e-02,6.5900000e-01,1.7500000e+01,3.1890,3.5150000e+00,4.5020000e+02,3.7690e+02,1.8870000e+00,1.3960000e+01,8.3190000e+01,4.55e+02,8.860000e+01,10.15,7.90,4748.00,143.00,2.79,0.41,6.264,4.091
8774912,6,0,409.672000,-1.000000000e+00,178.815,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,3.5000,-1.0000000e+00,5.3630000e+02,-1.0000e+00,-1.0000000e+00,1.4000000e+01,-1.0000000e+00,5.15e+02,-1.000000e+00,16.61,-1.00,4748.00,143.00,2.79,0.41,6.264,4.091
8776565,1,0,397.622000,7.715420000e-03,146.638,1.490910000e-02,6.4710000e-01,3.2270000e+00,5.0080,2.3320000e+00,1.4510000e+03,4.5300e+02,5.5770000e+00,1.3370000e+00,1.1320000e+00,1.04e+02,2.670000e+00,0.03,0.00,3502.00,41.00,4.92,0.04,0.334,0.034
8783270,4,0,8.258430,-1.000000000e+00,139.502,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,1.5000,-1.0000000e+00,9.3030000e+02,-1.0000e+00,-1.0000000e+00,7.5980000e+00,-1.0000000e+00,1.59e+03,-1.000000e+00,1510.70,-1.00,7094.00,338.00,3.88,0.34,2.454,1.001
8783270,5,0,19.737500,-1.000000000e+00,144.223,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,1.5000,-1.0000000e+00,6.4410000e+02,-1.0000e+00,-1.0000000e+00,6.3220000e+00,-1.0000000e+00,1.19e+03,-1.000000e+00,472.77,-1.00,7094.00,338.00,3.88,0.34,2.454,1.001
8783270,6,0,3.577230,9.312230000e-05,133.596,1.667390000e-02,3.3550000e-01,5.8490000e+01,2.3720,2.3320000e+00,4.8770000e+02,2.2870e+02,1.1200000e+01,5.5440000e+00,2.1240000e+01,2.10e+03,3.280000e+02,4609.42,2881.32,7094.00,338.00,3.88,0.34,2.454,1.001
8783270,7,0,7.824960,2.026620000e-04,139.131,2.111540000e-02,2.0840000e-01,2.2410000e+02,2.2020,6.1720000e+00,1.0520000e+03,4.1710e+02,1.8480000e+01,8.0900000e+00,6.9460000e+01,1.62e+03,2.530000e+02,1623.30,1014.72,7094.00,338.00,3.88,0.34,2.454,1.001
8807057,1,0,97.991200,1.301810000e-03,134.672,1.131880000e-02,7.2910000e-01,2.7480000e+00,4.5160,8.7770000e-01,1.2860000e+02,1.6490e+01,8.2410000e+00,1.4300000e+00,1.2110000e+00,4.67e+02,4.890000e+01,11.24,4.71,6499.00,208.00,4.38,0.22,1.169,0.389
8807085,1,1,579.965000,7.617030000e-03,277.950,9.855870000e-03,6.3150000e-01,1.8180000e+01,4.8450,1.3450000e+01,2.3960000e+03,6.5600e+02,6.4050000e+00,2.0400000e+00,8.9780000e+00,9.85e+01,4.490000e+00,0.02,0.00,3563.00,98.00,4.85,0.07,0.398,0.062
8807085,2,0,236.641000,3.242010000e-03,252.347,9.131640000e-03,8.1270000e-03,1.8380000e+03,7.6920,9.8180000e+00,2.2560000e+03,4.3850e+02,6.4060000e+00,1.8660000e+00,6.3730000e+00,1.33e+02,6.050000e+00,0.07,0.01,3563.00,98.00,4.85,0.07,0.398,0.062
8817487,1,0,374.220000,-1.000000000e+00,134.406,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,12.5000,-1.0000000e+00,6.2540000e+02,-1.0000e+00,-1.0000000e+00,2.3340000e+00,-1.0000000e+00,2.51e+02,-1.000000e+00,0.93,-1.00,5942.00,177.00,4.51,0.18,0.938,0.239
8817499,1,0,375.394000,3.195260000e-02,138.409,5.850950000e-02,9.3390000e-01,2.0120000e-02,53.5300,3.3130000e+00,1.0030000e+03,7.7080e+01,1.5120000e+01,3.8400000e+00,1.2420000e+00,2.65e+02,2.770000e+01,1.17,0.49,6153.00,212.00,4.47,0.22,0.993,0.317
8817510,1,0,374.923000,5.098710000e-02,136.732,1.076380000e-01,9.3730000e-01,1.0050000e-02,80.4600,2.8060000e+00,2.5950000e+03,1.9850e+02,1.6950000e+01,5.4790000e+00,1.4380000e+00,2.29e+02,1.990000e+01,0.66,0.23,5632.00,186.00,4.55,0.18,0.853,0.220
8817605,1,0,373.171000,2.914390000e-02,140.162,5.402360000e-02,1.0000000e+00,2.5860000e-01,27.7500,1.1380000e+01,9.8110000e+02,6.4540e+02,1.0940000e+01,4.8830000e+00,1.7370000e+01,2.31e+02,1.960000e+01,0.67,0.23,5761.00,155.00,4.57,0.18,0.805,0.212
8823658,2,0,337.658000,1.096010000e-02,270.349,2.214320000e-02,1.4060000e-01,1.4980000e+01,12.4300,2.1540000e+00,1.8590000e+03,2.5350e+02,8.6970000e+00,4.2900000e+00,2.5200000e+00,2.62e+02,2.580000e+01,1.11,0.44,5788.00,203.00,4.44,0.20,1.005,0.300
8823713,1,0,0.563480,4.774300000e-05,131.658,1.586560000e-02,6.5800000e-02,2.7350000e+02,4.6380,5.8550000e-01,3.0530000e+00,2.1160e+00,2.0920000e+00,4.6420000e-01,1.4040000e+00,4.12e+03,6.240000e+02,68335.03,41387.84,7351.00,330.00,3.85,0.34,2.620,1.017
8823833,1,0,1.506450,6.093630000e-06,133.010,1.768650000e-03,9.0050000e-01,2.8090000e-01,3.0860,2.5820000e-01,3.9320000e+01,2.0180e+00,2.2530000e+01,7.0700000e-01,2.4510000e-01,1.56e+03,1.270000e+02,1409.56,458.01,5607.00,151.00,4.38,0.18,0.948,0.206
8823868,1,0,23.876100,2.336990000e-06,155.009,8.269990000e-05,3.1940000e-04,1.7860000e+01,9.7290,7.4930000e-03,5.2170000e+03,4.1650e+00,1.3110000e+03,1.8760000e+01,7.1450000e+00,1.48e+03,1.660000e+02,1138.09,508.78,9974.00,413.00,4.05,0.21,2.533,0.965
8836921,1,0,427.153000,1.297810000e-02,458.567,1.503420000e-02,9.4220000e-01,5.2790000e-02,5.6460,1.1590000e+00,1.2200000e+03,2.5790e+02,6.5040000e+00,2.4030000e+00,4.8500000e-01,1.45e+02,6.630000e+00,0.10,0.02,4226.00,140.00,4.70,0.07,0.542,0.060
8837530,1,0,5.395150,8.328070000e-05,132.283,1.116440000e-02,8.8290000e-01,4.1430000e-01,8.7850,6.7410000e-01,2.1060000e+01,2.5130e+00,8.2750000e+00,9.2620000e-01,3.5990000e-01,1.50e+03,1.420000e+02,1208.86,456.94,6603.00,194.00,4.07,0.20,1.753,0.463
8837839,1,0,0.803712,1.774510000e-05,131.732,6.761830000e-03,8.8000000e-01,1.3690000e+00,6.0090,1.4360000e+00,1.2570000e+01,1.7280e+00,7.9760000e+00,1.2850000e+00,1.2310000e+00,3.68e+03,5.350000e+02,43447.27,25270.76,6597.00,198.00,3.64,0.33,3.153,1.198
8847111,1,0,0.575878,6.209780000e-06,132.014,1.030870000e-03,9.0310000e-01,4.2980000e-01,1.2820,2.6630000e-01,9.0460000e+01,7.6710e+00,1.8690000e+01,1.1730000e+00,5.8910000e-01,2.40e+03,2.600000e+02,7813.70,3384.15,6290.00,263.00,4.44,0.22,1.044,0.349
8847349,1,0,0.732996,1.778620000e-05,132.015,5.585140000e-03,3.7960000e-01,1.0490000e+01,5.5000,2.9560000e-01,1.2310000e+01,2.3580e+00,6.2520000e+00,1.5430000e+00,1.6290000e+00,0.00e+00,-1.000000e+00,0.00,-1.00,7241.00,304.00,3.45,0.70,4.304,2.801
8847349,2,0,32.995100,2.583780000e-03,163.160,2.285480000e-02,3.8620000e-01,1.7500000e+01,3.8420,1.3340000e+00,3.7480000e+02,5.6810e+01,1.2610000e+01,8.5210000e+00,1.3430000e+01,1.32e+03,3.890000e+02,727.90,854.37,7241.00,304.00,3.45,0.70,4.304,2.801
8847466,1,0,337.908000,7.850090000e-03,266.300,1.324690000e-02,7.8920000e-01,3.7030000e+00,4.5910,2.0420000e+00,1.6100000e+02,2.5630e+01,7.4200000e+00,2.9560000e+00,5.1080000e+00,3.63e+02,3.860000e+01,4.13,1.75,5390.00,150.00,3.72,0.20,2.110,0.836
8678561,1,0,379.918000,5.682540000e-03,402.846,1.059160000e-02,7.3160000e-01,2.7470000e+00,4.0990,2.1840000e+00,1.0920000e+03,1.8080e+02,6.0190000e+00,3.1390000e+00,3.1790000e+00,2.37e+02,2.220000e+01,0.75,0.28,5783.00,173.00,4.54,0.19,0.880,0.260
8678567,1,0,369.326000,1.648000000e-02,234.473,3.226620000e-02,9.6180000e-01,3.4890000e-02,18.0300,1.7790000e+00,1.2880000e+03,2.8410e+02,9.5920000e+00,4.1960000e+00,1.5730000e+00,2.31e+02,1.990000e+01,0.68,0.23,5629.00,169.00,4.55,0.18,0.870,0.220
8678594,1,0,133.461000,2.670510000e-04,216.045,1.462060000e-03,3.7550000e-01,1.8430000e-01,11.5500,1.3740000e-01,5.0810000e+03,4.1950e+01,1.1880000e+02,1.1370000e+01,2.6370000e+00,4.33e+02,3.820000e+01,8.31,2.93,5588.00,83.00,4.05,0.20,1.593,0.368
8686975,7,0,55.965600,6.551910000e-04,166.515,1.088830000e-02,9.1250000e-01,8.2990000e-01,2.0050,1.8510000e+00,3.5190000e+02,6.6920e+01,6.3500000e+00,6.4560000e+00,5.3140000e+00,9.47e+02,1.490000e+02,190.26,120.11,7516.00,313.00,3.80,0.35,2.935,1.236
8687036,1,0,375.282000,3.270370000e-02,138.167,7.411420000e-02,1.0000000e+00,1.3020000e-01,73.0100,5.0990000e+00,1.3860000e+03,5.2060e+02,3.0860000e+01,6.3960000e+00,7.9650000e+00,2.41e+02,2.200000e+01,0.80,0.29,5765.00,172.00,4.50,0.19,0.893,0.254
8687080,1,0,375.480000,1.957770000e-02,140.188,4.284030000e-02,4.6260000e-01,9.0140000e-01,46.6500,2.1050000e+00,1.1430000e+03,7.9280e+01,1.5500000e+01,3.1530000e+00,1.0180000e+00,2.47e+02,2.480000e+01,0.88,0.35,5907.00,206.00,4.51,0.21,0.915,0.274
8695779,2,0,10.238900,3.727890000e-05,137.638,3.054150000e-03,9.8000000e-01,3.2330000e-03,5.0060,1.5130000e-01,2.5910000e+02,1.3740e+01,3.7950000e+01,3.9100000e+00,1.6080000e+00,1.19e+03,2.010000e+02,474.66,321.29,6244.00,248.00,3.99,0.39,1.807,0.740
8696266,1,0,2.203620,-1.000000000e+00,131.640,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,4.5000,-1.0000000e+00,1.6980000e+02,-1.0000e+00,-1.0000000e+00,3.6580000e+00,-1.0000000e+00,2.57e+03,-1.000000e+00,10290.78,-1.00,6888.00,225.00,3.76,0.28,2.780,0.901
8696442,1,0,12.362600,3.658730000e-04,137.420,2.353750000e-02,8.6780000e-01,1.3270000e-01,29.1900,7.5490000e-01,2.0040000e+01,2.2660e+00,8.6540000e+00,3.0670000e-01,4.3150000e-02,5.95e+02,2.550000e+01,29.70,5.09,5243.00,189.00,4.69,0.05,0.595,0.050
8700506,1,0,43.797300,-1.000000000e+00,172.610,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,4.5000,-1.0000000e+00,4.2660000e+05,0.0000e+00,-1.0000000e+00,6.1410000e+01,-1.0000000e+00,6.69e+02,-1.000000e+00,47.25,-1.00,6860.00,286.00,4.33,0.15,1.292,0.312
8700506,2,0,43.796500,-1.000000000e+00,158.912,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,12.5000,-1.0000000e+00,4.1020000e+05,0.0000e+00,-1.0000000e+00,3.7330000e+01,-1.0000000e+00,6.69e+02,-1.000000e+00,47.25,-1.00,6860.00,286.00,4.33,0.15,1.292,0.312
8711548,3,0,87.658200,1.038990000e-03,149.641,8.510500000e-03,1.5810000e-02,6.7820000e+00,48.7600,6.1500000e-01,3.0330000e+03,1.2360e+02,4.5370000e+01,9.4920000e+00,2.8060000e+00,6.00e+02,6.260000e+01,30.64,12.79,6794.00,284.00,4.10,0.21,1.710,0.503
8711548,4,0,299.856000,-1.000000000e+00,356.546,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,15.0000,-1.0000000e+00,2.6640000e+04,-1.0000e+00,-1.0000000e+00,2.8190000e+01,-1.0000000e+00,3.98e+02,-1.000000e+00,5.95,-1.00,6794.00,284.00,4.10,0.21,1.710,0.503
8711548,5,0,28.167200,-1.000000000e+00,149.390,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,15.0000,-1.0000000e+00,2.5940000e+04,-1.0000e+00,-1.0000000e+00,2.7810000e+01,-1.0000000e+00,8.76e+02,-1.000000e+00,139.23,-1.00,6794.00,284.00,4.10,0.21,1.710,0.503
8711794,1,0,8.981000,2.782060000e-06,136.650,2.377260000e-04,7.7890000e-01,1.1320000e-01,1.9320,6.2630000e-02,1.0570000e+03,6.0280e+00,1.8700000e+02,3.4620000e+00,5.5250000e-01,8.80e+02,6.040000e+01,141.86,38.92,5666.00,124.00,4.36,0.16,0.967,0.147
8719897,1,0,1.575730,2.859470000e-08,131.686,1.101990000e-05,8.6930000e-01,1.1780000e-02,7.1510,1.6980000e-03,1.6380000e+05,4.5320e+01,5.0070000e+03,2.5060000e+02,6.8880000e+01,0.00e+00,-1.000000e+00,0.00,-1.00,5017.00,89.00,3.35,0.17,4.293,1.178
8719897,2,0,345.048000,-1.000000000e+00,423.759,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,7.5000,-1.0000000e+00,3.8690000e+02,-1.0000e+00,-1.0000000e+00,8.1860000e+00,-1.0000000e+00,4.37e+02,-1.000000e+00,8.59,-1.00,5017.00,89.00,3.35,0.17,4.293,1.178
