,target_id,tce_plnt_num,tce_rogue_flag,period,tce_period_err,epoch,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,label,catalog
16006,7287118,2,0,18.1485,0.00061398,148.002,0.0186769,0.6141,23.96,2.466,3.297,370.0,179.4,9.467,6.73,27.99,1560.0,287.0,1395.71,1026.91,8055.0,335.0,3.71,0.42,3.32,1.559,0,TCE
16007,7287118,3,0,5.40475,0.000113047,136.36,0.0138675,0.2561,54.62,1.999,1.075,289.5,111.6,10.77,5.747,15.26,2330.0,429.0,7018.02,5163.59,8055.0,335.0,3.71,0.42,3.32,1.559,0,TCE
16008,7287118,4,0,7.6801,-1.0,137.467,-1.0,0.1,-1.0,1.5,-1.0,139.7,-1.0,-1.0,3.977,-1.0,2080.0,-1.0,4392.98,-1.0,8055.0,335.0,3.71,0.42,3.32,1.559,0,TCE
16009,7060736,4,0,3.4693,0.000147376,131.65,0.138477,0.9109,0.07305,33.66,8.275,109.0,12.36,11.29,1.174,0.3844,1270.0,135.0,624.69,264.29,6283.0,242.0,4.49,0.22,0.952,0.304,0,TCE
16010,7061062,1,0,2.79434,5.19915e-05,133.618,0.0113238,0.6126,2.579,9.802,0.5311,29.74,4.273,6.982,0.6137,0.3894,1350.0,125.0,781.17,290.28,5775.0,190.0,4.36,0.19,1.079,0.298,0,TCE
16011,7090524,1,0,6.73978,5.23223e-05,132.287,0.00593766,0.909,0.3102,4.404,0.8955,130.4,10.16,13.28,1.627,0.6377,1010.0,73.0,247.68,71.48,5511.0,82.0,4.26,0.17,1.176,0.203,0,TCE
16012,7090563,1,0,0.553372,7.21254e-06,131.596,0.00125003,0.9112,0.2264,2.147,0.1663,24.33,2.48,13.09,1.585,0.5985,3990.0,468.0,59906.01,28115.77,6955.0,225.0,3.83,0.26,2.736,0.875,0,TCE
16013,7106205,3,0,111.614,-1.0,156.293,-1.0,0.1,-1.0,5.0,-1.0,155.0,-1.0,-1.0,4.058,-1.0,730.0,-1.0,67.32,-1.0,6903.0,151.0,3.7,0.23,3.229,0.831,0,TCE
16014,7106245,1,0,602.112,0.00740129,225.981,0.00969977,0.8466,0.3305,12.41,1.095,124.3,12.57,11.33,1.342,0.2682,245.0,6.14,0.86,0.09,6082.0,109.0,4.27,0.03,1.066,0.077,0,TCE
16015,7106437,1,0,212.76,0.00242066,254.451,0.00929948,0.9292,0.2076,3.949,1.092,184.2,28.09,7.421,3.198,1.073,486.0,40.5,13.16,4.39,7021.0,246.0,4.03,0.17,1.976,0.448,0,TCE
16016,7106438,1,0,269.339,0.00575528,232.603,0.0188331,0.875,0.5326,5.321,1.839,501.6,72.33,7.058,2.728,1.42,304.0,32.8,2.02,0.87,6129.0,236.0,4.42,0.22,1.055,0.358,0,TCE
16017,7115390,2,0,121.268,0.00790186,136.303,0.065822,0.7575,3.597,4.292,3.468,942.2,238.3,5.729,1.911,3.48,242.0,11.1,0.81,0.15,4631.0,166.0,4.71,0.06,0.569,0.061,0,TCE
16018,7115390,3,0,81.3846,0.00223882,170.262,0.021359,0.6685,5.035,3.773,2.461,1225.0,203.0,7.699,2.099,3.756,276.0,12.6,1.37,0.25,4631.0,166.0,4.71,0.06,0.569,0.061,0,TCE
16019,7115427,1,0,0.566704,0.536427,131.964,288.48,0.7976,2159.0,5.558,3139.0,0.0005095,2.863,0.0002055,0.002294,6.778,2320.0,763.0,6843.74,9001.77,6351.0,209.0,4.51,0.19,0.921,0.251,0,TCE
16020,7115463,1,0,0.566738,2.29012e-05,131.877,0.00916323,0.454,12.15,3.237,0.394,14.48,4.128,4.434,0.3768,0.5467,2260.0,229.0,6177.12,2499.0,6075.0,210.0,4.49,0.21,0.969,0.3,0,TCE
16021,7116236,1,0,0.56675,1.69427e-05,131.868,0.00778179,0.4183,17.68,4.313,0.5645,30.57,6.956,5.924,0.4639,0.9149,2030.0,171.0,3999.67,1351.8,5707.0,189.0,4.54,0.17,0.828,0.224,0,TCE
16022,7116236,2,0,3.08128,8.75133e-05,132.61,0.0177917,0.3,59.46,1.607,1.447,385.4,283.5,11.01,1.634,7.009,1150.0,97.4,418.38,141.4,5707.0,189.0,4.54,0.17,0.828,0.224,0,TCE
16023,7116236,3,0,12.4608,0.000409185,141.412,0.0488919,0.9162,2.81,0.5332,1.844,1072.0,2289.0,14.98,3.667,22.12,724.0,61.2,64.94,21.95,5707.0,189.0,4.54,0.17,0.828,0.224,0,TCE
16024,7116236,4,0,1.87534,2.02138e-05,131.631,0.00470269,0.7191,4.908,1.065,0.7888,708.0,221.9,23.6,2.388,3.841,1360.0,115.0,811.16,274.15,5707.0,189.0,4.54,0.17,0.828,0.224,0,TCE
16025,7117355,2,0,115.279,0.00263037,133.301,0.0196072,0.8486,1.275,5.427,2.474,316.3,48.92,8.343,2.108,1.828,386.0,37.5,5.27,2.05,5864.0,184.0,4.41,0.2,1.04,0.305,0,TCE
16026,7117367,1,0,0.566775,2.21241e-05,131.841,0.00596177,0.8977,0.9035,2.455,0.4341,12.02,3.681,4.342,0.4474,0.3846,2400.0,250.0,7889.11,3284.71,6124.0,202.0,4.4,0.21,1.096,0.375,0,TCE
16027,7117367,2,0,460.787,0.00774627,280.054,0.0132447,0.8322,2.015,6.281,7.096,698.7,140.1,9.318,3.259,3.885,257.0,26.8,1.04,0.43,6124.0,202.0,4.4,0.21,1.096,0.375,0,TCE
16028,7122746,4,0,0.564491,8.45511e-06,131.754,0.00449427,0.1846,14.73,6.774,0.0001015,103.8,10.73,14.54,2.32,1.133,3980.0,236.0,59284.11,14036.97,7710.0,154.0,4.0,0.13,2.239,0.372,0,TCE
16029,7123730,1,1,363.111,0.00735759,185.714,0.0141135,0.7954,1.232,7.95,1.943,288.6,54.17,7.021,2.689,1.517,336.0,29.6,3.0,1.06,6534.0,214.0,4.2,0.17,1.436,0.402,0,TCE
16030,7124026,1,0,15.7456,0.000104796,145.538,0.00552713,0.8772,0.05151,13.93,0.3233,161.1,6.731,23.69,1.393,0.479,743.0,81.5,72.11,31.63,6089.0,199.0,4.5,0.23,0.95,0.324,0,TCE
16031,7136958,1,0,29.0158,2.84229e-06,156.506,8.84131e-05,0.8981,0.1018,9.059,0.005479,139400.0,218.8,2848.0,51.79,16.14,593.0,54.0,29.18,10.64,5783.0,190.0,4.42,0.19,0.941,0.261,0,TCE
16032,7136958,2,0,29.0158,4.84561e-06,138.403,0.000154502,0.7768,0.003122,7.277,0.007146,71070.0,75.17,1495.0,28.99,8.042,593.0,54.0,29.18,10.64,5783.0,190.0,4.42,0.19,0.941,0.261,0,TCE
16033,7137213,1,0,28.6434,2.11893e-05,141.228,0.000590357,0.9824,0.05323,1.266,0.1119,662.4,49.29,45.04,6.947,5.48,872.0,98.6,136.52,61.75,6507.0,194.0,4.0,0.25,1.767,0.527,0,TCE
16034,7177766,1,0,0.769354,8.54656e-06,131.578,0.00158897,0.9006,0.2804,1.553,0.1137,27.99,3.155,11.84,1.881,0.824,2930.0,310.0,17406.75,7364.55,5267.0,182.0,3.65,0.22,2.935,0.921,0,TCE
16035,7177892,1,0,1.38623,5.20113e-08,132.75,1.19452e-05,0.9,0.002475,2.972,0.001789,34620.0,28.0,1550.0,40.15,11.67,2140.0,237.0,4938.65,2190.91,6226.0,239.0,4.13,0.24,1.594,0.463,0,TCE
16036,7177892,2,0,1.38626,6.39236e-06,132.071,0.00107971,0.9004,0.1545,3.03,0.2561,117.3,10.27,14.1,2.031,0.6617,2140.0,237.0,4938.54,2190.86,6226.0,239.0,4.13,0.24,1.594,0.463,0,TCE
16037,7198925,1,0,0.565727,-1.0,131.998,-1.0,0.1,-1.0,1.5,-1.0,167000.0,-1.0,-1.0,26.33,-1.0,1420.0,-1.0,964.58,-1.0,4300.0,166.0,4.63,0.04,0.657,0.055,0,TCE
16038,7198941,1,0,0.566445,0.0113059,131.829,2.45207,0.9961,7.501,1.299,157.0,0.07067,13.78,0.008448,0.04053,5.566,2350.0,251.0,7270.15,3096.33,6191.0,257.0,4.45,0.21,1.025,0.341,0,TCE
16039,7198941,2,0,0.566433,0.00114767,131.822,0.714633,0.4004,1276.0,6.127,30.29,0.5303,19.41,0.04923,0.07594,8.395,2350.0,250.0,7270.36,3090.43,6191.0,257.0,4.45,0.21,1.025,0.341,0,TCE
16040,7198959,1,0,0.568254,2.06902e-05,131.985,0.00246195,0.9063,0.09005,1.994,0.1915,10470.0,1208.0,15.25,13.85,5.888,2370.0,230.0,7414.93,2882.35,5982.0,232.0,4.37,0.19,1.081,0.325,0,TCE
16041,7907476,5,0,149.416,0.00216427,234.083,0.0142093,1.0,0.1291,5.998,3.057,489.9,524.0,12.33,17.03,48.05,712.0,127.0,60.63,43.21,6504.0,194.0,3.45,0.42,4.003,1.759,0,TCE
16042,7907476,6,0,131.956,0.00370472,165.44,0.0228643,0.8106,1.143,8.078,1.611,162.4,47.66,4.856,5.657,3.822,742.0,132.0,71.55,50.99,6504.0,194.0,3.45,0.42,4.003,1.759,0,TCE
16043,7907476,7,0,33.2725,0.000424481,131.712,0.0101111,0.9655,0.02252,5.136,0.5789,172.2,23.77,9.655,6.658,2.992,1170.0,209.0,449.19,320.1,6504.0,194.0,3.45,0.42,4.003,1.759,0,TCE
16044,7918401,1,0,0.793014,8.871e-06,131.953,0.00224406,0.3182,2.785,1.972,0.05214,5.332,0.6158,11.17,1.198,0.6201,6570.0,1310.0,440673.56,350868.44,10604.0,441.0,3.58,0.46,5.007,2.489,0,TCE
16045,7918478,1,0,9.90915,4.14517e-05,133.097,0.00359601,0.8665,0.2585,2.557,0.5014,951.3,69.6,14.24,2.513,0.6827,693.0,42.1,54.62,13.26,5396.0,194.0,4.63,0.1,0.702,0.119,0,TCE
16046,7918478,2,0,1.89179,2.87266e-05,131.602,0.00752333,0.3719,12.06,10.88,1.687,154.5,17.47,8.618,0.8749,1.073,1200.0,73.1,496.87,120.63,5396.0,194.0,4.63,0.1,0.702,0.119,0,TCE
16047,7918478,3,0,32.1005,0.0028681,155.14,0.0846954,0.8645,0.1299,15.22,1.602,912.5,169.8,6.106,2.453,0.5459,468.0,28.4,11.4,2.77,5396.0,194.0,4.63,0.1,0.702,0.119,0,TCE
16048,7943602,2,0,14.692,6.59877e-06,134.431,0.000661183,0.7856,0.001208,10.44,0.03517,31410.0,147.0,378.1,61.24,31.59,1180.0,167.0,460.58,260.45,5096.0,128.0,3.4,0.28,3.086,1.592,0,TCE
16049,7943602,3,0,14.6922,2.5468e-05,142.207,0.00129798,0.8777,0.001954,11.8,0.04901,9818.0,112.0,163.1,36.35,18.76,1180.0,167.0,460.57,260.44,5096.0,128.0,3.4,0.28,3.086,1.592,0,TCE
16050,7943763,1,0,488.257,0.01287,255.327,0.0185358,0.9603,0.02808,5.279,1.114,607.9,104.7,7.32,2.505,0.6131,201.0,13.4,0.39,0.1,5523.0,167.0,4.57,0.13,0.777,0.161,0,TCE
16051,7944566,1,0,109.024,0.000436786,171.986,0.00274974,1.0,2.212,4.538,1.785,66960.0,89730.0,205.3,36.1,171.7,322.0,18.3,2.56,0.58,5193.0,196.0,4.5,0.1,0.805,0.103,0,TCE
16052,7957708,1,0,0.646753,9.47384e-05,131.979,0.0281913,0.5089,17.1,4.527,0.9977,3.762,4.014,1.135,0.1806,0.4036,2180.0,185.0,5358.29,1816.57,5984.0,162.0,4.39,0.18,0.901,0.203,0,TCE
16053,7957708,2,1,73.0574,0.0535371,198.664,0.17847,0.6955,6.592,19.46,9.034,74.64,54.56,2.567,0.8317,1.401,451.0,38.3,9.81,3.33,5984.0,162.0,4.39,0.18,0.901,0.203,0,TCE
16054,7957708,3,0,32.4643,0.000631206,162.045,0.0149266,0.7005,8.98,2.304,2.52,532.5,89.65,10.45,2.228,5.086,591.0,50.1,28.94,9.81,5984.0,162.0,4.39,0.18,0.901,0.203,0,TCE
16055,7957708,4,0,34.6407,0.000665137,161.807,0.0144587,0.1911,65.71,2.959,1.351,345.6,89.35,8.064,1.688,4.218,579.0,49.1,26.54,9.0,5984.0,162.0,4.39,0.18,0.901,0.203,0,TCE
16056,7968683,1,0,367.989,0.0174314,236.385,0.0313882,0.9208,0.03083,22.52,1.862,1523.0,183.4,9.496,3.435,0.4019,183.0,6.62,0.27,0.04,4723.0,141.0,4.61,0.04,0.696,0.056,0,TCE
16057,7968683,2,1,368.507,0.0182682,232.477,0.0321276,0.9613,0.06699,22.63,2.279,1853.0,292.9,9.707,4.328,2.29,183.0,6.61,0.27,0.04,4723.0,141.0,4.61,0.04,0.696,0.056,0,TCE
16058,7968762,1,1,333.722,0.00928448,431.028,0.0203198,0.7764,0.8884,10.68,2.229,536.2,80.4,7.834,2.447,1.204,261.0,26.3,1.1,0.44,5926.0,193.0,4.5,0.21,0.963,0.301,0,TCE
16059,7968859,1,1,369.15,0.0139405,232.953,0.0248168,0.8844,0.0732,24.53,1.656,572.1,72.2,9.433,2.432,0.6128,243.0,20.8,0.83,0.28,5645.0,169.0,4.43,0.18,0.871,0.204,0,TCE
16060,7971912,1,0,369.032,0.00725687,232.969,0.0133922,0.7715,0.4026,15.6,1.281,438.5,48.42,11.44,2.264,0.7894,269.0,27.1,1.24,0.5,6217.0,206.0,4.47,0.21,0.989,0.305,0,TCE
16061,7971937,1,0,366.622,0.00880558,238.741,0.0147057,0.6976,1.631,9.791,1.997,640.3,86.2,8.385,2.6,1.509,253.0,26.0,0.97,0.4,5926.0,205.0,4.5,0.21,0.963,0.297,0,TCE
16062,7972048,1,0,369.3,0.0162992,232.823,0.0293906,0.922,0.03311,25.12,1.76,722.6,84.26,10.61,2.943,0.8581,253.0,23.1,0.97,0.36,5942.0,178.0,4.48,0.19,0.909,0.256,0,TCE
16063,7972140,1,0,368.719,0.0147855,233.097,0.028614,1.0,1.996,15.96,244.8,1589.0,76590.0,10.98,6.597,20.24,204.0,9.5,0.41,0.08,4922.0,148.0,4.5,0.08,0.823,0.081,0,TCE
16064,7977996,1,0,0.655621,8.67127e-06,131.74,0.00345096,0.5467,6.032,4.328,0.5127,61.95,6.653,12.04,2.409,2.131,4150.0,720.0,69997.91,48629.59,7350.0,330.0,3.75,0.39,2.93,1.306,0,TCE
16065,7977996,2,0,0.881987,9.53412e-06,131.901,0.00323854,0.9004,0.4241,3.126,0.9777,206.5,25.02,16.37,4.879,2.672,3760.0,653.0,47134.56,32745.75,7350.0,330.0,3.75,0.39,2.93,1.306,0,TCE
16066,7978217,1,0,303.1,0.00979243,206.875,0.0323446,0.5872,1.804,8.946,1.557,1454.0,193.1,9.129,3.318,1.509,243.0,17.2,0.83,0.23,5462.0,189.0,4.5,0.13,0.841,0.178,0,TCE
16067,8004647,4,0,600.607,0.00628344,194.707,0.00866923,0.001527,3590.0,5.117,2.511,2425.0,404.7,8.347,2.698,3.247,152.0,5.9,0.13,0.02,4985.0,163.0,4.7,0.05,0.552,0.029,0,TCE
16068,8004647,5,0,560.282,0.0087278,226.195,0.0116836,0.5657,4.718,4.011,1.974,2021.0,545.7,7.222,2.568,2.29,156.0,6.04,0.14,0.02,4985.0,163.0,4.7,0.05,0.552,0.029,0,TCE
16069,8004647,6,1,381.085,0.00558536,272.42,0.00925871,0.6459,3.406,3.783,2.168,2197.0,405.9,7.1,2.723,2.313,177.0,6.87,0.23,0.04,4985.0,163.0,4.7,0.05,0.552,0.029,0,TCE
16070,7830341,3,0,458.95,0.00549668,546.103,0.00731876,0.6949,1.056,5.555,1.054,1214.0,211.1,6.476,1.826,0.6551,122.0,4.86,0.05,0.01,3801.0,104.0,4.75,0.06,0.492,0.054,0,TCE
16071,7830341,4,0,410.474,0.00584912,342.168,0.0119556,0.4005,17.71,5.148,3.092,970.9,239.4,5.645,1.549,2.905,127.0,5.05,0.06,0.01,3801.0,104.0,4.75,0.06,0.492,0.054,0,TCE
16072,7830341,5,0,356.669,0.00520831,252.079,0.0101985,0.6628,6.729,3.44,2.904,1093.0,217.0,7.236,1.72,2.995,133.0,5.29,0.07,0.01,3801.0,104.0,4.75,0.06,0.492,0.054,0,TCE
16073,7830341,6,0,481.1,0.00673964,607.751,0.00929961,0.7347,0.2103,11.55,0.711,1626.0,254.0,7.922,2.139,0.3444,120.0,4.79,0.05,0.01,3801.0,104.0,4.75,0.06,0.492,0.054,0,TCE
16074,7834712,1,0,66.1192,0.000738174,145.235,0.010312,0.912,0.1548,3.33,0.8077,918.9,101.6,10.43,3.77,1.307,452.0,43.6,9.91,3.82,5828.0,203.0,4.46,0.2,1.028,0.289,0,TCE
16075,7834712,2,1,266.638,0.0088785,274.101,0.0263606,0.1983,5.568,20.01,1.711,1574.0,151.1,12.53,4.041,1.596,284.0,27.4,1.54,0.6,5828.0,203.0,4.46,0.2,1.028,0.289,0,TCE
16076,7834712,3,1,370.598,0.0235226,230.102,0.0420905,0.963,0.09025,13.99,2.026,1854.0,389.7,8.553,6.159,4.751,255.0,24.6,0.99,0.38,5828.0,203.0,4.46,0.2,1.028,0.289,0,TCE
16077,7834867,1,1,368.508,0.0155914,234.35,0.0337439,0.9346,0.02319,13.33,1.157,2473.0,326.3,10.94,7.021,2.176,285.0,28.7,1.55,0.63,6257.0,260.0,4.41,0.2,1.147,0.341,0,TCE
16078,7840358,6,0,7.07892,0.000128858,133.13,0.0123589,0.866,6.243,0.6139,2.145,606.6,914.1,7.585,2.798,14.61,903.0,79.2,157.48,55.24,5491.0,199.0,4.41,0.18,0.943,0.241,0,TCE
16079,7840358,7,0,3.32251,-1.0,131.961,-1.0,0.1,-1.0,1.5,-1.0,2514.0,-1.0,-1.0,4.676,-1.0,1160.0,-1.0,431.74,-1.0,5491.0,199.0,4.41,0.18,0.943,0.241,0,TCE
16080,7840502,1,0,1.58748,5.57401e-05,131.72,0.017731,0.5,6.035,10.52,0.7294,5.036,1.046,4.886,0.451,0.4469,2170.0,369.0,5200.56,3544.47,5927.0,178.0,3.95,0.39,1.964,0.892,0,TCE
16081,7849879,1,0,1.6981,-1.0,132.458,-1.0,0.1,-1.0,4.5,-1.0,260.4,-1.0,-1.0,4.64,-1.0,2680.0,-1.0,12266.71,-1.0,6397.0,250.0,3.69,0.56,2.863,1.553,0,TCE
16082,7866921,1,0,91.5001,4.34605e-05,182.769,0.000410344,0.737,0.001431,19.58,0.02005,66250.0,103.3,1105.0,22.01,3.185,335.0,17.4,2.99,0.62,5263.0,158.0,4.57,0.09,0.774,0.112,0,TCE
16083,7866921,2,0,91.5001,4.38535e-05,217.66,0.000404522,0.5368,0.004782,15.78,0.02508,38250.0,53.92,720.7,15.51,2.245,335.0,17.4,2.99,0.62,5263.0,158.0,4.57,0.09,0.774,0.112,0,TCE
16084,7867105,1,0,356.278,0.00630559,376.032,0.0130611,0.6697,6.552,4.044,2.335,670.5,152.3,6.203,1.736,4.154,162.0,6.38,0.16,0.03,4226.0,126.0,4.63,0.05,0.635,0.06,0,TCE
16085,7877818,2,0,9.44943,2.38213e-05,132.452,0.00209322,0.9999,0.03776,6.354,0.2172,1167.0,40.14,62.18,18.3,14.88,1190.0,413.0,477.45,661.74,5092.0,168.0,3.69,0.85,2.664,1.827,0,TCE
16086,7877820,1,0,9.44944,2.86889e-06,136.026,0.000255067,1.0,0.00942,5.988,0.2027,12180.0,1225.0,1188.0,27.71,7.807,1150.0,111.0,416.74,160.83,6558.0,194.0,4.17,0.21,1.431,0.384,0,TCE
16087,7877820,2,0,9.44944,2.931e-06,132.451,0.000260696,1.0,0.02118,6.164,0.02907,9677.0,237.7,1020.0,24.84,6.977,1150.0,111.0,416.74,160.83,6558.0,194.0,4.17,0.21,1.431,0.384,0,TCE
16088,7877824,1,0,9.44947,-1.0,136.02,-1.0,0.1,-1.0,3.5,-1.0,496900.0,0.0,-1.0,49.38,-1.0,814.0,-1.0,103.59,-1.0,5754.0,200.0,4.53,0.19,0.905,0.248,0,TCE
16089,7887791,1,0,2.22934,3.25448e-06,133.091,0.000641834,0.8999,0.1104,2.013,0.0716,51.16,1.525,39.77,0.7401,0.1241,1270.0,63.0,621.42,123.1,5587.0,110.0,4.53,0.1,0.865,0.109,0,TCE
16090,7888863,1,0,74.6251,0.00173213,194.359,0.0203662,0.8143,0.6762,9.189,1.597,345.5,37.14,9.405,1.937,0.8537,448.0,46.0,9.51,3.91,6187.0,241.0,4.5,0.21,0.937,0.291,0,TCE
16091,7888957,1,0,363.344,0.00443158,175.949,0.00855176,0.7549,1.531,4.614,1.567,850.3,151.2,6.124,24.27,19.35,537.0,31.8,19.69,4.66,4994.0,182.0,3.0,0.03,7.619,2.051,0,TCE
16092,7889486,1,0,24.2373,0.000417359,155.106,0.0138937,0.8041,0.3772,12.06,1.027,314.1,26.38,11.48,1.782,0.641,597.0,59.3,29.99,11.93,5763.0,202.0,4.53,0.2,0.904,0.273,0,TCE
16093,7899706,1,1,368.056,0.0128597,235.182,0.0278476,0.2458,6.618,16.8,1.972,1143.0,147.0,8.839,3.439,1.56,276.0,26.9,1.37,0.54,6317.0,242.0,4.46,0.2,1.008,0.298,0,TCE
16094,7899816,1,0,369.792,0.0123866,232.701,0.0267327,0.3092,10.55,12.76,3.465,1454.0,190.2,8.665,3.775,3.208,258.0,27.3,1.04,0.44,5993.0,232.0,4.49,0.22,0.986,0.318,0,TCE
16095,7899980,1,0,0.560059,2.43736e-05,131.815,0.00720668,0.9,0.8983,2.14,0.5031,13.15,4.309,4.221,1.005,0.7438,4290.0,458.0,80071.6,34232.44,8152.0,340.0,3.98,0.22,2.381,0.713,0,TCE
16096,7902481,2,0,358.504,0.0113169,192.89,0.021827,0.6577,1.411,16.56,2.056,528.8,73.26,7.715,2.307,1.15,253.0,27.8,0.96,0.42,5900.0,211.0,4.51,0.23,0.951,0.317,0,TCE
16097,7902491,1,1,329.536,0.0143836,312.897,0.029864,0.7532,0.6933,15.27,1.816,549.9,71.61,8.313,2.748,1.113,277.0,27.2,1.39,0.55,5688.0,186.0,4.3,0.2,1.078,0.317,0,TCE
16098,7902498,1,0,369.545,0.010461,233.716,0.0210315,0.5317,3.059,16.48,2.151,464.4,69.9,7.084,1.887,1.184,222.0,13.4,0.58,0.14,5325.0,159.0,4.5,0.11,0.859,0.149,0,TCE
16099,7902693,1,1,311.7,0.00862107,400.097,0.0180156,0.4399,15.6,3.941,2.479,1122.0,243.7,8.732,2.016,3.922,199.0,8.04,0.37,0.06,5100.0,167.0,4.66,0.05,0.594,0.04,0,TCE
16100,7907476,8,0,78.4238,0.000836296,188.699,0.00840179,0.9619,0.0189,4.825,0.4731,260.8,33.14,10.55,8.141,3.638,882.0,157.0,143.2,102.05,6504.0,194.0,3.45,0.42,4.003,1.759,0,TCE
16101,7907476,9,0,115.658,0.00128513,246.057,0.00716248,0.9105,0.3819,4.253,1.484,252.1,29.1,10.72,7.48,4.2,775.0,138.0,85.3,60.79,6504.0,194.0,3.45,0.42,4.003,1.759,0,TCE
16102,7907476,10,0,305.765,0.00845133,281.253,0.0505943,0.8933,0.1825,11.49,3.366,222.2,50.42,6.624,6.923,3.335,560.0,99.8,23.34,16.63,6504.0,194.0,3.45,0.42,4.003,1.759,0,TCE
16103,7907808,1,0,0.65594,6.9979e-06,132.101,0.00124214,0.2804,9.707,1.225,0.05894,66.4,6.072,16.36,1.407,1.468,2410.0,658.0,8004.24,8739.74,4968.0,149.0,3.92,0.67,1.755,0.97,0,TCE
16104,7918652,1,0,11.4555,0.000103411,136.319,0.0071648,0.8494,0.706,4.977,0.5526,62.69,4.993,12.7,1.219,0.5553,976.0,58.3,214.43,51.28,6231.0,137.0,4.28,0.12,1.356,0.239,0,TCE
16105,7918688,1,0,0.804696,1.21549e-05,131.968,0.00466746,0.5552,3.701,3.594,0.2578,37.2,5.607,8.223,0.9109,0.5538,2640.0,253.0,11557.71,4421.13,6798.0,259.0,4.24,0.19,1.432,0.438,0,TCE
16106,7918688,2,0,0.536501,-1.0,131.667,-1.0,0.1,-1.0,2.0,-1.0,221.8,-1.0,-1.0,2.156,-1.0,3030.0,-1.0,19843.57,-1.0,6798.0,259.0,4.24,0.19,1.432,0.438,0,TCE
16107,7944566,2,0,235.003,0.0131842,217.632,0.0513285,0.731,0.6993,20.7,1.98,482.3,75.85,5.905,1.907,0.6175,250.0,14.1,0.92,0.21,5193.0,196.0,4.5,0.1,0.805,0.103,0,TCE
16108,7947574,1,0,432.393,0.0114522,205.834,0.020977,0.7172,1.44,13.55,1.473,144.2,21.81,6.728,1.224,0.6645,232.0,18.3,0.69,0.22,5776.0,156.0,4.51,0.17,0.95,0.21,0,TCE
16109,7947607,1,0,499.987,0.00682078,387.881,0.00880331,0.6459,2.47,5.98,1.763,1335.0,214.6,8.06,2.742,2.179,176.0,7.37,0.23,0.04,4987.0,151.0,4.61,0.06,0.717,0.078,0,TCE
16110,7957708,5,0,51.388,0.000897345,161.359,0.0131162,0.9179,0.2148,4.139,1.24,440.2,83.49,8.764,2.248,0.7665,507.0,43.0,15.69,5.32,5984.0,162.0,4.39,0.18,0.901,0.203,0,TCE
16111,7957708,6,0,46.3136,0.000560725,173.246,0.0123621,0.7064,11.32,2.044,2.5,439.0,96.98,8.321,2.027,5.963,525.0,44.5,18.02,6.11,5984.0,162.0,4.39,0.18,0.901,0.203,0,TCE
16112,7957708,7,0,14.6805,0.00149264,144.06,0.0693587,0.675,10.05,6.867,3.086,54.5,37.76,2.874,0.7073,1.646,771.0,65.3,83.37,28.27,5984.0,162.0,4.39,0.18,0.901,0.203,0,TCE
16113,7968859,2,0,353.619,0.0118223,285.793,0.0229187,0.531,2.107,23.79,1.851,361.5,41.34,8.927,1.704,0.7073,247.0,21.1,0.88,0.3,5645.0,169.0,4.43,0.18,0.871,0.204,0,TCE
16114,7968921,1,0,579.158,0.0162263,393.044,0.0203607,0.3877,4.706,17.99,2.52,839.8,121.9,7.413,2.248,1.174,192.0,11.3,0.32,0.08,5522.0,180.0,4.54,0.1,0.77,0.129,0,TCE
16115,7969047,1,0,0.566278,1.20003e-05,132.027,0.00327186,0.9033,0.5673,2.258,0.2485,15.2,2.498,8.302,0.7847,0.713,2430.0,584.0,8218.14,7907.43,4951.0,164.0,3.99,0.56,1.632,0.967,0,TCE
16116,7972785,1,0,7.30074,6.79185e-07,133.567,7.25031e-05,0.5093,0.006781,5.826,0.007268,13060.0,9.962,1335.0,13.44,4.596,1090.0,114.0,329.93,138.53,6434.0,230.0,4.39,0.21,1.138,0.389,0,TCE
16117,7972785,2,0,7.30064,3.15494e-05,137.229,0.00326605,0.9025,0.07998,5.727,0.3696,249.7,9.389,27.02,2.108,0.7365,1090.0,114.0,329.94,138.53,6434.0,230.0,4.39,0.21,1.138,0.389,0,TCE
16118,7972926,1,0,420.98,0.0170894,334.303,0.0209485,0.65,2.061,15.7,2.448,401.9,54.08,8.077,2.364,1.24,282.0,26.9,1.49,0.57,6486.0,214.0,4.4,0.2,1.115,0.331,0,TCE
16119,7973199,1,0,1.63888,304.571,132.782,55423.2,0.7724,83000.0,8.31,962400.0,1.129e-05,24.69,4.152e-07,0.0006229,685.1,2360.0,146000.0,7377.07,1827957.4,7274.0,316.0,4.16,0.2,1.698,0.563,0,TCE
16120,7978226,1,0,1.29009,-1.0,132.376,-1.0,0.1,-1.0,4.5,-1.0,170.3,-1.0,-1.0,3.022,-1.0,2750.0,-1.0,13443.79,-1.0,6623.0,220.0,3.87,0.29,2.298,0.792,0,TCE
16121,7978226,2,0,1.29015,-1.0,131.756,-1.0,0.1,-1.0,4.5,-1.0,194.2,-1.0,-1.0,3.228,-1.0,2750.0,-1.0,13442.87,-1.0,6623.0,220.0,3.87,0.29,2.298,0.792,0,TCE
