,koi_duration,koi_depth,koi_prad,koi_ror,tce_duration,tce_depth,tce_prad,koi_steff,koi_srad,koi_smass,koi_slogg,tce_steff,tce_sradius,tce_slogg,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_model_snr,koi_max_mult_ev
217,2.8979,3036.1,4.16,0.048953,,,,5097.0,0.779,0.891,4.597,,,,0.0,0.0,0.0,0.0,175.2,163.44994
218,3.8757,507.3,3.13,0.020288,,,,5644.0,1.411,1.053,4.162,,,,0.0,0.0,0.0,0.0,142.0,120.53189
219,2.8364,1382.4,2.92,0.034376,,,,5097.0,0.779,0.891,4.597,,,,0.0,0.0,0.0,0.0,52.7,45.383663
220,1.9616,516.3,1.74,0.020396,,,,5097.0,0.779,0.891,4.597,,,,0.0,0.0,0.0,0.0,41.6,30.771297
221,2.312,1333.6,1.72,0.03347,,,,3713.0,0.47,0.484,4.779,,,,0.0,0.0,0.0,0.0,48.5,28.916744
222,4.3224,759.2,1.29,0.025158,,,,3713.0,0.47,0.484,4.779,,,,0.0,0.0,0.0,0.0,31.0,16.535355
223,2.6333,767.3,1.3,0.025412,,,,3713.0,0.47,0.484,4.779,,,,0.0,0.0,0.0,0.0,18.2,12.355694
224,2.5242,620.5,2.45,0.024438,,,,5849.0,0.919,1.014,4.517,,,,0.0,0.0,0.0,0.0,50.4,42.620125
225,0.9967,1823.5,4.14,0.047993,,,,5472.0,0.79,0.718,4.499,,,,0.0,1.0,0.0,0.0,147.4,40.07125
226,2.07004,16053.4,10.51,0.114124,,,,5332.0,0.843,0.821,4.5,,,,0.0,0.0,0.0,0.0,388.2,474.02078
227,4.20241,6911.1,8.95,0.076211,,,,6214.0,1.076,1.169,4.442,,,,0.0,0.0,0.0,0.0,435.9,436.9255
228,5.344,936.1,3.52,0.032174,,,,6063.0,1.001,1.079,4.47,,,,0.0,0.0,0.0,0.0,71.9,59.281075
229,7.41287,9065.2,13.16,0.08815,,,,6823.0,1.367,1.386,4.308,,,,0.0,0.0,0.0,0.0,915.7,417.8653
232,4.2362,6932.3,6.96,0.077106,,,,5865.0,0.827,0.914,4.563,,,,0.0,0.0,0.0,0.0,431.4,435.91187
233,1.6485,724.2,1.85,0.026289,,,,4500.0,0.646,0.71,4.656,,,,0.0,0.0,0.0,0.0,42.6,32.73535
234,3.95,942.5,1.9,0.026973,,,,4500.0,0.646,0.71,4.656,,,,0.0,0.0,0.0,0.0,25.4,15.262756
235,3.7727,252.1,2.57,0.014487,,,,5869.0,1.626,1.019,4.024,,,,0.0,0.0,0.0,0.0,60.2,47.59951
236,3.8636,12861.0,10.95,0.10287,,,,5600.0,0.975,0.811,4.368,,,,0.0,1.0,0.0,0.0,85.8,735.74506
237,4.0374,2590.7,4.14,0.045252,,,,5191.0,0.837,0.937,4.564,,,,0.0,0.0,0.0,0.0,123.8,97.93863
238,2.9785,1328.5,2.96,0.032418,,,,5191.0,0.837,0.937,4.564,,,,0.0,0.0,0.0,0.0,86.2,70.14128
239,2.0778,14280.6,13.12,0.11123,,,,5855.0,1.08,1.049,4.393,,,,0.0,0.0,0.0,0.0,1072.1,943.8128
240,2.4517,1897.8,2.23,0.040133,,,,3906.0,0.509,0.508,4.73,,,,0.0,0.0,0.0,0.0,58.0,46.716137
241,2.153,1037.4,1.66,0.029936,,,,3906.0,0.509,0.508,4.73,,,,0.0,0.0,0.0,0.0,41.4,34.09852
242,6.5093,366.0,2.48,0.01746,,,,5945.0,1.302,1.009,4.213,,,,0.0,0.0,0.0,0.0,114.9,82.08292
243,4.154,1432.1,2.25,0.040437,,,,3906.0,0.509,0.508,4.73,,,,0.0,0.0,0.0,0.0,36.9,29.21815
244,2.1764,807.6,1.16,0.025862,,,,3561.0,0.411,0.44,4.855,,,,0.0,0.0,0.0,0.0,44.4,35.776676
245,1.8177,509.2,0.91,0.020275,,,,3561.0,0.411,0.44,4.855,,,,0.0,0.0,0.0,0.0,37.8,30.518122
246,2.4714,756.1,1.11,0.02471,,,,3561.0,0.411,0.44,4.855,,,,0.0,0.0,0.0,0.0,30.9,24.263742
247,3.048,1309.7,4.56,0.036595,,,,5942.0,1.142,1.009,4.327,,,,0.0,0.0,0.0,0.0,46.2,40.226162
248,2.5833,538.6,2.85,0.026123,,,,6077.0,0.999,1.077,4.471,,,,0.0,0.0,0.0,0.0,36.4,31.433712
249,8.593,685.4,3.43,0.031397,,,,6077.0,0.999,1.077,4.471,,,,0.0,0.0,0.0,0.0,15.4,10.855937
250,2.9993,1675.6,2.34,0.036303,,,,4201.0,0.591,0.609,4.682,,,,0.0,0.0,0.0,0.0,64.5,84.20755
251,1.915,362.3,1.18,0.018246,,,,4201.0,0.591,0.609,4.682,,,,0.0,0.0,0.0,0.0,14.2,19.236187
252,3.23015,17859.2,10.55,0.121652,,,,5655.0,0.794,0.886,4.581,,,,0.0,0.0,0.0,0.0,1669.1,1627.8156
254,5.083,895.5,1.85,0.026274,,,,4500.0,0.646,0.71,4.656,,,,0.0,0.0,0.0,0.0,21.6,13.00283
255,2.2618,575.8,1.62,0.023024,,,,4500.0,0.646,0.71,4.656,,,,0.0,0.0,0.0,0.0,28.1,18.39992
256,2.4283,634.1,1.75,0.024778,,,,4500.0,0.646,0.71,4.656,,,,0.0,0.0,0.0,0.0,21.4,14.958939
257,3.2496,1692.9,4.33,0.047975,,,,5865.0,0.827,0.914,4.563,,,,0.0,0.0,1.0,0.0,119.4,108.889015
258,2.5882,867.0,2.47,0.026979,,,,5029.0,0.838,0.798,4.494,,,,0.0,0.0,0.0,0.0,47.7,38.487896
259,2.0873,763.3,2.43,0.026581,,,,5029.0,0.838,0.798,4.494,,,,0.0,0.0,0.0,0.0,23.8,19.097145
260,2.535,175.2,1.08,0.011755,,,,5029.0,0.838,0.798,4.494,,,,0.0,0.0,0.0,0.0,12.9,10.764539
261,4.1575,973.5,2.72,0.028718,,,,5527.0,0.866,0.841,4.488,,,,0.0,0.0,0.0,0.0,55.9,43.083504
262,5.172,1015.8,3.14,0.03322,,,,5527.0,0.866,0.841,4.488,,,,0.0,0.0,0.0,0.0,44.8,32.87861
263,2.603,251.3,1.36,0.014349,,,,5527.0,0.866,0.841,4.488,,,,0.0,0.0,0.0,0.0,21.2,16.134592
264,4.819,363.4,3.09,0.017414,,,,5869.0,1.626,1.019,4.024,,,,0.0,0.0,0.0,0.0,63.1,50.201683
265,4.448,952.5,2.64,0.027879,,,,5527.0,0.866,0.841,4.488,,,,0.0,0.0,0.0,0.0,22.7,19.405544
266,3.16114,7912.7,10.6,0.080242,,,,5560.0,1.21,0.94,4.246,,,,0.0,0.0,0.0,0.0,633.4,619.7065
267,3.8449,4147.6,540.37,8.358793,,,,4187.0,0.592,0.58,4.656,,,,0.0,0.0,1.0,1.0,54.5,165.18489
268,2.9804,1151.4,2.68,0.030649,,,,5198.0,0.801,0.915,4.589,,,,0.0,0.0,0.0,0.0,77.4,66.02574
270,4.301,7163.3,9.66,0.079893,,,,6123.0,1.107,1.159,4.413,,,,0.0,0.0,0.0,0.0,502.3,478.5281
271,10.0134,1695.0,24.54,0.298444,,,,5525.0,0.753,0.843,4.603,,,,0.0,1.0,1.0,1.0,203.5,33.146595
272,3.2179,16652.7,13.61,0.119176,,,,6033.0,1.046,1.153,4.46,,,,0.0,0.0,0.0,0.0,1173.9,1321.7062
273,3.183,1030.9,3.57,0.033907,,,,5936.0,0.965,1.075,4.501,,,,0.0,0.0,1.0,1.0,90.1,74.89582
274,5.04169,23530.0,13.26,0.138123,,,,5510.0,0.879,0.973,4.539,,,,0.0,1.0,0.0,0.0,1077.8,1014.9963
275,8.30604,59130.1,27.22,0.227443,,,,6140.0,1.096,0.989,4.354,,,,0.0,1.0,0.0,0.0,1667.3,1668.1604
276,1.8007,1398.2,3.94,0.038195,,,,5609.0,0.944,0.983,4.481,,,,0.0,0.0,0.0,0.0,123.5,105.955894
277,3.0231,969.7,4.37,0.046245,,,,5931.0,0.866,0.825,4.479,,,,0.0,1.0,0.0,0.0,45.4,39.278458
278,6.5292,15663.8,10.98,0.111685,,,,5231.0,0.9,0.844,4.455,,,,0.0,0.0,0.0,0.0,690.3,487.53952
279,16.9422,66067.7,29.66,0.236829,,,,6257.0,1.147,1.233,4.41,,,,0.0,1.0,0.0,0.0,1843.8,1840.2819
280,3.4097,1144.9,2.6,0.033653,,,,5481.0,0.708,0.806,4.629,,,,0.0,0.0,0.0,0.0,49.9,43.653084
281,3.4366,1110.7,2.53,0.029849,,,,5196.0,0.775,0.869,4.593,,,,0.0,0.0,0.0,0.0,55.0,46.25013
282,4.2309,1506.9,2.95,0.034825,,,,5196.0,0.775,0.869,4.593,,,,0.0,0.0,0.0,0.0,60.7,49.64462
283,1.9012,426.1,1.7,0.020134,,,,5196.0,0.775,0.869,4.593,,,,0.0,0.0,0.0,0.0,25.6,23.37084
284,3.228,697.5,2.94,0.030415,,,,5431.0,0.884,0.816,4.457,,,,0.0,0.0,0.0,0.0,48.1,44.139656
285,11.4813,13494.4,20.7,0.105539,,,,5855.0,1.796,1.174,3.999,,,,0.0,1.0,0.0,0.0,529.9,1177.5599
286,3.4412,1240.2,3.13,0.032147,,,,5897.0,0.891,0.983,4.531,,,,0.0,0.0,0.0,0.0,79.7,64.83856
288,4.23479,40293.1,26.56,0.243941,,,,6108.0,0.997,1.072,4.471,,,,0.0,1.0,0.0,0.0,1398.8,1464.211
289,3.3129,1473.4,3.82,0.035047,,,,6007.0,0.998,1.072,4.47,,,,0.0,0.0,0.0,0.0,128.3,60.539154
290,3.81881,20953.1,44.04,0.436512,,,,6192.0,0.924,0.991,4.503,,,,0.0,1.0,1.0,0.0,547.8,586.5923
291,2.6849,280.1,2.11,0.015454,,,,5553.0,1.25,0.949,4.221,,,,0.0,0.0,0.0,0.0,30.6,25.538614
292,3.1915,273.6,2.06,0.015116,,,,5553.0,1.25,0.949,4.221,,,,0.0,0.0,0.0,0.0,25.2,19.003149
293,2.1888,159.6,1.57,0.011493,,,,5553.0,1.25,0.949,4.221,,,,0.0,0.0,0.0,0.0,22.7,17.345476
294,3.605,307.8,2.3,0.016847,,,,5553.0,1.25,0.949,4.221,,,,0.0,0.0,0.0,0.0,21.9,14.830292
295,4.6912,2090.3,3.18,0.04092,,,,5085.0,0.712,0.71,4.584,,,,0.0,0.0,0.0,0.0,293.7,276.2209
296,2.91089,11382.2,10.43,0.096067,,,,5524.0,0.994,0.95,4.421,,,,0.0,0.0,0.0,0.0,1838.4,1721.1887
297,3.119,1037.4,23.88,0.269659,,,,5450.0,0.811,0.857,4.552,,,,0.0,1.0,1.0,0.0,37.2,29.934076
298,2.9183,1539.1,4.09,0.035356,,,,5561.0,1.06,0.943,4.362,,,,0.0,0.0,0.0,0.0,81.1,61.85785
299,3.739,611.3,2.58,0.02227,,,,5561.0,1.06,0.943,4.362,,,,0.0,0.0,0.0,0.0,25.6,18.328804
300,3.895,796.8,3.05,0.026327,,,,5561.0,1.06,0.943,4.362,,,,0.0,0.0,0.0,0.0,26.7,19.490282
301,5.1937,1910.5,5.5,0.040067,,,,6035.0,1.257,0.958,4.22,,,,0.0,0.0,0.0,0.0,117.0,94.8957
302,6.1998,1719.3,5.22,0.038058,,,,6035.0,1.257,0.958,4.22,,,,0.0,0.0,0.0,0.0,78.7,62.296303
303,8.871,1009.6,4.0,0.029163,,,,6035.0,1.257,0.958,4.22,,,,0.0,0.0,0.0,0.0,37.5,28.801907
305,2.4327,2237.0,2.13,0.042684,,,,3582.0,0.458,0.491,4.807,,,,0.0,0.0,0.0,0.0,124.7,110.05442
306,1.0981,741.7,1.24,0.024717,,,,3582.0,0.458,0.491,4.807,,,,0.0,0.0,0.0,0.0,87.8,45.230915
307,3.25346,11144.7,10.62,0.099444,,,,5514.0,0.978,1.003,4.459,,,,0.0,0.0,0.0,0.0,2040.7,1927.6256
308,4.0454,988.4,2.74,0.028495,,,,5537.0,0.88,0.999,4.549,,,,0.0,0.0,0.0,0.0,45.1,38.21066
309,3.3862,994.5,3.12,0.028229,,,,5344.0,1.013,0.867,4.365,,,,0.0,0.0,0.0,0.0,51.0,42.55429
310,1.8955,213.0,1.45,0.013092,,,,5344.0,1.013,0.867,4.365,,,,0.0,0.0,0.0,0.0,25.3,20.171621
311,2.336,297.8,1.78,0.016046,,,,5344.0,1.013,0.867,4.365,,,,0.0,0.0,0.0,0.0,16.7,12.969576
312,15.735,1896.7,39.0,0.050162,,,,5047.0,7.119,2.15,3.066,,,,0.0,1.0,0.0,0.0,86.1,39.480255
313,5.073,446.8,3.43,0.025296,,,,5896.0,1.24,0.884,4.197,,,,0.0,0.0,0.0,0.0,32.2,24.346912
314,4.529,430.7,43.17,0.318792,,,,5896.0,1.24,0.884,4.197,,,,0.0,0.0,0.0,0.0,16.9,15.231214
315,3.282,174.0,2.07,0.015253,,,,5896.0,1.24,0.884,4.197,,,,0.0,0.0,0.0,0.0,15.1,12.186046
317,4.9427,824.9,2.32,0.026109,,,,5551.0,0.812,0.776,4.508,,,,0.0,0.0,0.0,0.0,97.1,87.12114
320,1.1784,574.4,1.84,0.022075,,,,5757.0,0.762,0.865,4.597,,,,0.0,0.0,0.0,0.0,32.2,25.57594
321,3.539,186.7,35.74,0.307625,,,,6167.0,1.064,1.149,4.444,,,,1.0,0.0,0.0,1.0,28.9,7.8959365
322,0.86896,1973.3,59.56,0.305894,,,,5075.0,1.783,0.905,3.892,,,,0.0,1.0,0.0,0.0,458.6,37.243492
323,2.78458,18541.0,23.6,0.235723,,,,6113.0,0.917,0.997,4.512,,,,0.0,1.0,0.0,0.0,534.5,560.0515
324,38.1939,128.4,5.06,0.013299,,,,6980.0,3.482,1.671,3.577,,,,1.0,0.0,0.0,0.0,91.7,13.385618
325,1.8248,4511.7,13.66,0.110483,,,,6224.0,1.132,0.998,4.33,,,,0.0,1.0,0.0,0.0,322.3,471.55078
328,2.1441,747.5,23.61,0.255581,,,,5582.0,0.846,0.819,4.497,,,,0.0,1.0,1.0,0.0,116.1,17.779419
329,4.0541,598.2,27.85,0.282709,,,,5758.0,0.902,0.887,4.475,,,,0.0,0.0,1.0,1.0,140.6,51.95045
330,6.7,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
331,9.083,113.8,23.35,0.237273,,,,5948.0,0.901,0.954,4.508,,,,0.0,0.0,1.0,0.0,24.3,18.304235
332,2.0911,433.2,403.59,1.654364,,,,8090.0,2.234,1.828,4.002,,,,0.0,1.0,0.0,0.0,62.3,318.7812
333,11.1899,3487.5,7.67,0.056891,,,,5873.0,1.235,1.092,4.293,,,,0.0,0.0,0.0,0.0,235.7,153.20587
334,0.8774,321.5,1.25,0.016162,,,,4768.0,0.711,0.815,4.628,,,,0.0,1.0,1.0,0.0,19.6,13.76514
335,2.924,248.0,7.47,0.015428,,,,5772.0,4.434,1.657,3.364,,,,0.0,0.0,1.0,0.0,22.2,18.79983
336,3.6379,443.3,2.47,0.019228,,,,6049.0,1.176,1.14,4.353,,,,0.0,0.0,0.0,0.0,37.5,32.02532
337,4.158,178.5,1.62,0.012587,,,,6049.0,1.176,1.14,4.353,,,,0.0,0.0,0.0,0.0,10.9,9.3422165
338,4.32,250.2,17.12,0.184858,,,,5901.0,0.848,0.938,4.553,,,,1.0,0.0,1.0,0.0,37.5,13.277703
339,3.9835,640.9,13.92,0.026104,,,,4941.0,4.885,1.808,3.317,,,,0.0,0.0,0.0,0.0,41.0,33.45524
340,4.256,186.2,3.22,0.013481,,,,6215.0,2.188,1.233,3.849,,,,1.0,0.0,1.0,1.0,136.3,11.509193
341,3.442,118.6,1.19,0.010693,,,,6253.0,1.015,0.975,4.415,,,,0.0,0.0,1.0,1.0,27.0,23.055124
343,13.566,145.1,1.78,0.010989,,,,5676.0,1.487,1.016,4.1,,,,0.0,0.0,0.0,0.0,25.5,12.997601
344,11.284,110.4,1.55,0.009558,,,,5676.0,1.487,1.016,4.1,,,,0.0,0.0,0.0,0.0,23.6,13.00088
345,1.82542,30222.4,8.78,0.159864,,,,3807.0,0.503,0.534,4.762,,,,0.0,0.0,0.0,0.0,1252.5,1466.5692
347,5.9957,4399.1,7.48,0.066285,,,,6013.0,1.033,0.938,4.381,,,,0.0,1.0,1.0,1.0,270.1,746.497
350,3.5599,68.9,1.69,0.008919,,,,6202.0,1.733,1.162,4.026,,,,0.0,0.0,0.0,0.0,53.6,47.588837
351,6.7507,26900.0,78.54,0.418905,,,,7240.0,1.717,1.62,4.178,,,,0.0,1.0,0.0,0.0,184.3,536.976
352,3.158,570.6,14.71,0.240197,,,,3995.0,0.561,0.582,4.71,,,,0.0,0.0,1.0,0.0,35.6,30.408123
353,1.0801,324.6,1.45,0.016596,,,,5791.0,0.802,0.889,4.575,,,,0.0,1.0,1.0,1.0,63.6,31.05027
354,1.4647,340.9,1.41,0.016909,,,,5041.0,0.766,0.807,4.576,,,,0.0,0.0,0.0,0.0,73.5,38.508865
355,1.465,277.1,1.36,0.016317,,,,5041.0,0.766,0.807,4.576,,,,0.0,0.0,0.0,0.0,39.7,29.47321
356,3.1702,393.1,2.01,0.019,,,,6061.0,0.97,1.05,4.486,,,,0.0,0.0,0.0,0.0,29.8,27.037577
357,4.9658,2121.9,67.37,0.326603,,,,6266.0,1.889,1.089,3.923,,,,0.0,1.0,1.0,1.0,187.6,379.7398
358,2.3155,154.9,5.88,0.011027,,,,4941.0,4.885,1.808,3.317,,,,0.0,0.0,0.0,0.0,27.2,20.984596
359,2.5755,223.4,7.62,0.01428,,,,4941.0,4.885,1.808,3.317,,,,0.0,0.0,0.0,0.0,24.5,16.034977
360,7.46,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,
361,4.49,270.7,1.59,0.015161,,,,5982.0,0.96,1.047,4.493,,,,0.0,0.0,0.0,0.0,24.8,21.229187
362,3.733,399.6,1.81,0.019462,,,,5699.0,0.853,0.95,4.553,,,,0.0,0.0,1.0,1.0,20.1,17.754032
364,2.5903,17971.0,25.89,0.335281,,,,5534.0,0.707,0.786,4.629,,,,0.0,1.0,0.0,0.0,39.6,566.293
365,9.0419,15304.4,16.91,0.124793,,,,6715.0,1.241,1.256,4.347,,,,0.0,1.0,0.0,0.0,298.0,232.6138
366,5.9885,36348.0,56.44,0.317877,,,,5751.0,1.626,1.028,4.028,,,,0.0,1.0,1.0,1.0,154.6,1413.7612
367,11.1711,18847.8,11.36,0.132704,,,,5114.0,0.784,0.746,4.522,,,,0.0,1.0,0.0,0.0,882.6,753.4468
368,2.0141,2779.3,33.65,0.290399,,,,5555.0,1.061,0.975,4.375,,,,1.0,0.0,0.0,1.0,195.2,87.71438
369,7.012,1349.1,430.99,0.250431,,,,4283.0,15.76,0.931,2.012,,,,0.0,1.0,0.0,0.0,76.7,37.930855
370,24.249,867.5,71.39,0.258011,,,,6362.0,2.534,1.352,3.761,,,,1.0,0.0,0.0,0.0,249.3,105.717995
371,3.2797,625.6,2436.69,0.219949,,,,3598.0,101.451,1.679,0.65,,,,0.0,1.0,0.0,0.0,56.3,345.61978
372,2.6897,2144.4,68.02,0.321419,,,,8214.0,1.938,1.737,4.104,,,,0.0,1.0,0.0,0.0,221.1,271.87634
373,3.686,32.8,2.98,0.005126,,,,5066.0,5.324,1.372,3.122,,,,1.0,0.0,0.0,0.0,6.1,
374,5.5605,633.1,1.56,0.022007,,,,4506.0,0.651,0.654,4.626,,,,0.0,1.0,1.0,1.0,66.9,25.79307
375,12.249,4158.1,12.1,0.063536,,,,6038.0,1.744,1.341,4.082,,,,0.0,0.0,0.0,0.0,60.9,97.08831
376,4.645,568.9,2.54,0.021839,,,,5839.0,1.067,0.881,4.327,,,,0.0,0.0,0.0,0.0,29.8,24.106216
377,3.529,246.8,1.67,0.014341,,,,5839.0,1.067,0.881,4.327,,,,0.0,0.0,0.0,0.0,17.7,16.315655
378,7.358,507.8,2.39,0.02055,,,,5839.0,1.067,0.881,4.327,,,,0.0,0.0,0.0,0.0,15.5,12.3348
379,3.198,447.8,2.39,0.020505,,,,5839.0,1.067,0.881,4.327,,,,0.0,0.0,0.0,0.0,11.8,8.868775
380,1.7086,196.0,1.54,0.012766,,,,5553.0,1.107,0.933,4.32,,,,0.0,0.0,0.0,0.0,21.1,18.573778
381,8.733,570.3,2.33,0.021892,,,,6085.0,0.973,0.976,4.451,,,,0.0,0.0,0.0,0.0,35.2,28.379602
382,4.6142,414.5,2.48,0.018556,,,,5952.0,1.225,1.059,4.287,,,,0.0,0.0,0.0,0.0,42.2,34.323463
383,6.536,503.0,2.73,0.020442,,,,5952.0,1.225,1.059,4.287,,,,0.0,0.0,0.0,0.0,36.1,27.41206
384,2.926,400.9,25.2,0.216054,,,,5766.0,1.068,0.96,4.363,,,,0.0,0.0,1.0,1.0,24.0,20.831997
385,6.0175,270.6,2.03,0.014939,,,,5765.0,1.242,0.968,4.236,,,,0.0,0.0,0.0,0.0,38.7,31.18083
386,4.211,4843.9,8.96,0.082423,,,,6122.0,0.996,1.07,4.471,,,,0.0,1.0,1.0,0.0,115.3,153.25153
387,3.5734,1916.2,5.09,0.051164,,,,5778.0,0.911,1.028,4.531,,,,0.0,1.0,1.0,1.0,103.4,171.71877
388,1.8592,2547.4,19.0,0.316337,,,,3920.0,0.55,0.554,4.7,,,,0.0,1.0,1.0,1.0,182.2,34.32543
389,1.8946,2006.2,97.27,0.319369,,,,6261.0,2.789,1.378,3.686,,,,0.0,1.0,1.0,0.0,148.0,284.539
390,23.546,3414.4,34.14,0.366484,,,,5587.0,0.853,0.894,4.528,,,,0.0,1.0,1.0,0.0,103.4,78.88679
391,8.6388,2894.1,7.14,0.049363,,,,6198.0,1.324,1.101,4.237,,,,0.0,0.0,0.0,0.0,243.5,143.3882
392,7.694,780.4,7.41,0.039041,,,,7443.0,1.739,1.616,4.166,,,,0.0,0.0,0.0,0.0,24.2,
393,1.5693,790.1,2.29,0.025717,,,,5296.0,0.815,0.911,4.576,,,,0.0,0.0,0.0,0.0,19.4,116.715004
394,2.231,260.5,1.42,0.014608,,,,5346.0,0.892,0.799,4.44,,,,0.0,0.0,1.0,0.0,22.2,22.377123
395,3.0472,517.6,1.92,0.020743,,,,5251.0,0.849,0.821,4.494,,,,0.0,0.0,0.0,0.0,38.4,40.58191
396,7.158,445.9,1.75,0.018858,,,,5251.0,0.849,0.821,4.494,,,,0.0,0.0,0.0,0.0,17.4,12.8004465
397,2.9254,178.2,1.67,0.01238,,,,5873.0,1.235,1.092,4.293,,,,0.0,0.0,0.0,0.0,48.8,35.878597
398,3.568,78.7,15.33,0.008278,,,,5234.0,16.959,2.698,2.41,,,,1.0,0.0,0.0,0.0,8.6,
399,4.737,1269.9,38.6,0.285292,,,,5589.0,1.239,0.873,4.193,,,,0.0,1.0,1.0,1.0,59.2,70.08347
400,10.232,232.5,20.42,0.127275,,,,7117.0,1.469,1.18,4.176,,,,0.0,0.0,0.0,0.0,54.4,
401,2.8239,36.7,0.98,0.005894,,,,6802.0,1.521,1.069,4.103,,,,0.0,0.0,1.0,1.0,34.7,21.982012
402,5.4126,2931.6,40.15,0.335735,,,,6148.0,1.095,0.969,4.346,,,,0.0,1.0,1.0,0.0,58.1,49.256535
403,1.9826,182.6,1.68,0.015686,,,,5751.0,0.983,0.987,4.447,,,,0.0,0.0,0.0,0.0,38.0,32.216377
404,6.2877,148.1,3.51,0.011202,,,,6353.0,2.867,1.497,3.698,,,,0.0,0.0,0.0,0.0,38.9,24.66807
406,2.3145,58.0,0.65,0.006839,,,,5370.0,0.874,0.869,4.494,,,,0.0,0.0,0.0,1.0,27.2,22.17508
408,2.4904,1419.6,2.01,0.033251,,,,4362.0,0.554,0.59,4.722,,,,0.0,0.0,0.0,0.0,28.1,23.276466
410,2.335,531.5,1.23,0.020401,,,,4362.0,0.554,0.59,4.722,,,,0.0,0.0,0.0,0.0,14.9,12.624357
411,6.8491,747.5,3.63,0.025079,,,,6198.0,1.324,1.101,4.237,,,,0.0,0.0,0.0,0.0,79.3,49.846386
412,1.0246,200.9,1.21,0.012917,,,,5511.0,0.857,0.96,4.554,,,,0.0,0.0,0.0,0.0,41.0,41.68947
413,2.715,801.5,2.18,0.025572,,,,5095.0,0.78,0.816,4.566,,,,0.0,0.0,0.0,0.0,41.9,68.87667
414,3.587,764.2,2.82,0.033128,,,,5095.0,0.78,0.816,4.566,,,,0.0,0.0,0.0,0.0,26.3,34.57784
415,4.1135,9883.0,16.59,0.173832,,,,5619.0,0.874,0.956,4.536,,,,0.0,0.0,0.0,0.0,63.0,
416,2.0799,1145.5,2.92,0.030636,,,,5619.0,0.874,0.956,4.536,,,,0.0,0.0,1.0,1.0,121.1,94.88382
417,2.8021,7765.0,12.14,0.081878,,,,6063.0,1.358,1.227,4.261,,,,0.0,0.0,0.0,0.0,1225.3,1388.9977
418,0.9361,536.7,5.85,0.292493,,,,3337.0,0.183,0.164,5.126,,,,0.0,0.0,1.0,0.0,37.3,26.999758
419,1.3712,129.2,1.14,0.010229,,,,5366.0,1.02,0.875,4.363,,,,0.0,0.0,0.0,0.0,21.6,18.100561
420,6.3461,284.7,2.98,0.0187,,,,6021.0,1.458,0.96,4.093,,,,0.0,0.0,0.0,0.0,33.4,21.105242
421,4.66,124.5,1.7,0.010702,,,,6021.0,1.458,0.96,4.093,,,,0.0,0.0,0.0,0.0,20.9,16.059935
422,8.536,242.9,2.96,0.018577,,,,6021.0,1.458,0.96,4.093,,,,0.0,0.0,0.0,0.0,22.8,10.584614
423,2.288,48.3,0.62,0.006462,,,,5370.0,0.874,0.869,4.494,,,,0.0,0.0,1.0,0.0,16.5,16.048447
424,23.2842,66894.0,20.06,0.233128,,,,4889.0,0.788,0.839,4.569,,,,0.0,1.0,0.0,0.0,765.0,5430.748
425,4.47001,61625.1,53.25,0.470267,,,,5850.0,1.037,0.994,4.404,,,,0.0,1.0,0.0,0.0,930.3,6249.406
426,3.5289,2468.5,35.27,0.353039,,,,5705.0,0.915,0.865,4.452,,,,0.0,1.0,1.0,0.0,245.6,53.333557
427,1.4451,1907.4,32.11,0.314173,,,,5941.0,0.936,1.019,4.504,,,,0.0,1.0,0.0,0.0,185.0,37.517426
428,5.7401,2124.3,37.47,0.320114,,,,6110.0,1.072,0.944,4.352,,,,0.0,1.0,1.0,1.0,102.8,129.48871
429,5.668,1086.1,2.28,0.029542,,,,4736.0,0.708,0.791,4.624,,,,0.0,0.0,0.0,0.0,34.5,26.765734
430,2.95,564.6,24.17,0.214695,,,,6277.0,1.031,1.085,4.449,,,,0.0,0.0,0.0,1.0,64.8,
431,0.9267,563.1,1.01,0.021901,,,,3683.0,0.424,0.454,4.84,,,,0.0,0.0,0.0,0.0,19.6,16.614893
432,1.1899,376.2,1.16,0.017601,,,,4109.0,0.602,0.621,4.672,,,,0.0,0.0,0.0,0.0,22.6,13.5764885
433,5.0197,653.5,3.39,0.023452,,,,6198.0,1.324,1.101,4.237,,,,0.0,0.0,0.0,0.0,80.8,58.810806
434,6.122,910.0,3.7,0.03477,,,,5779.0,0.974,1.037,4.477,,,,0.0,0.0,0.0,0.0,25.3,21.641197
436,51.349,25457.2,175.98,0.150573,,,,5355.0,10.703,2.372,2.754,,,,0.0,0.0,0.0,0.0,1328.2,
437,2.0584,300.2,1.62,0.015945,,,,5547.0,0.933,0.897,4.451,,,,0.0,0.0,0.0,0.0,32.4,27.932955
438,5.678,398.6,2.41,0.018094,,,,5782.0,1.22,1.035,4.28,,,,0.0,0.0,0.0,0.0,26.2,22.90132
439,3.439,355.6,1.75,0.018296,,,,5830.0,0.876,0.97,4.54,,,,0.0,0.0,0.0,0.0,23.0,19.608992
440,5.234,115.4,1.74,0.010952,,,,6021.0,1.458,0.96,4.093,,,,0.0,0.0,0.0,0.0,15.7,9.742977
